
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1979-04-18,,OH-08,B,10.7,0.03
1979-04-18,,OH-08,M,6.1,0.05
1979-04-18,,OH-08,S,1,0.07
1979-04-25,,OH-08,B,12.2,0.04
1979-04-25,,OH-08,M,6.1,0.05
1979-04-25,,OH-08,S,1,0.04
1979-05-01,,OH-08,B,12.2,0.04
1979-05-01,,OH-08,M,6.4,0.08
1979-05-01,,OH-08,S,1,0.04
1979-05-10,,OH-08,B,11.6,0.04
1979-05-10,,OH-08,M,6.1,0.04
1979-05-10,,OH-08,S,1,0.05
1979-05-15,,OH-08,B,11.9,0.03
1979-05-15,,OH-08,M,6.1,0.11
1979-05-15,,OH-08,S,1,0.03
1979-05-22,,OH-08,B,12.2,0.06
1979-05-22,,OH-08,M,6.4,0.08
1979-05-22,,OH-08,S,1,0.04
1979-05-29,,OH-08,B,11.9,0.05
1979-05-29,,OH-08,M,6.1,0.04
1979-05-29,,OH-08,S,1,0.04
1979-06-12,,OH-08,B,12.2,0.04
1979-06-12,,OH-08,M,6.4,0.03
1979-06-12,,OH-08,S,1,0.05
1979-06-21,,OH-08,B,11.6,0.02
1979-06-21,,OH-08,M,6.1,0.02
1979-06-21,,OH-08,S,1,0.07
1979-06-26,,OH-08,B,11.6,0.03
1979-06-26,,OH-08,M,6.1,0.04
1979-06-26,,OH-08,S,1,0.04
1979-07-02,,OH-08,B,11.9,0.02
1979-07-02,,OH-08,M,6.1,0.02
1979-07-02,,OH-08,S,1,0.03
1979-07-10,,OH-08,B,11.6,0.03
1979-07-10,,OH-08,M,6.1,0.02
1979-07-10,,OH-08,S,1,0.05
1979-07-18,,OH-08,B,11,0.03
1979-07-18,,OH-08,M,5.5,0.02
1979-07-18,,OH-08,S,1,0.03
1979-08-02,,OH-08,B,11.6,0.05
1979-08-02,,OH-08,M,6.1,0.03
1979-08-02,,OH-08,S,1,0.03
1979-08-07,,OH-08,B,11.6,0.05
1979-08-07,,OH-08,M,6.1,0.04
1979-08-07,,OH-08,S,1,0.02
1979-08-14,,OH-08,B,11.6,0.04
1979-08-14,,OH-08,M,6.1,0.03
1979-08-14,,OH-08,S,1,0.03
1979-08-21,,OH-08,B,11,0.03
1979-08-21,,OH-08,M,5.5,0.07
1979-08-21,,OH-08,S,1,0.16
1979-08-28,,OH-08,B,11,0.03
1979-08-28,,OH-08,M,5.8,0.03
1979-08-28,,OH-08,S,1,0.03
1979-09-12,,OH-08,B,11.6,0.03
1979-09-12,,OH-08,M,6.1,0.03
1979-09-12,,OH-08,S,1,0.02
1979-09-18,,OH-08,B,11,0.02
1979-09-18,,OH-08,M,5.8,0.02
1979-09-18,,OH-08,S,1,0.08
1979-10-09,,OH-08,B,10.4,0.03
1979-10-09,,OH-08,M,5.5,0.03
1979-10-09,,OH-08,S,1,0.03
1979-11-20,,OH-08,B,11,0.01
1979-11-20,,OH-08,M,5.8,0.01
1979-11-20,,OH-08,S,1,0.02
1979-11-27,,OH-08,B,11,0.03
1979-11-27,,OH-08,M,5.8,0.03
1979-11-27,,OH-08,S,1,0.04
1979-12-04,,OH-08,B,11,-9.999
1979-12-04,,OH-08,M,5.8,-9.999
1979-12-04,,OH-08,S,1,-9.999
1979-12-11,,OH-08,B,11,-9.999
1979-12-11,,OH-08,M,5.8,-9.999
1979-12-11,,OH-08,S,1,-9.999
1979-12-18,,OH-08,B,11,-9.999
1979-12-18,,OH-08,M,5.8,-9.999
1979-12-18,,OH-08,S,1,-9.999
1980-01-22,,OH-08,B,7.9,0.02
1980-01-22,,OH-08,M,4.3,0.03
1980-01-22,,OH-08,S,1,0.03
1980-01-30,,OH-08,B,10.1,-9.999
1980-01-30,,OH-08,M,5.5,-9.999
1980-01-30,,OH-08,S,1,-9.999
1980-04-01,,OH-08,B,11,0.01
1980-04-01,,OH-08,M,5.5,0.01
1980-04-01,,OH-08,S,1,0.01
1980-04-10,,OH-08,B,11.6,0.06
1980-04-10,,OH-08,M,6.1,0.03
1980-04-10,,OH-08,S,1,0.03
1980-04-30,,OH-08,B,11,0.02
1980-04-30,,OH-08,M,5.8,0.01
1980-04-30,,OH-08,S,1,0.02
1980-05-05,,OH-08,B,10.4,0.04
1980-05-05,,OH-08,M,5.5,0.01
1980-05-05,,OH-08,S,1,0.02
1980-05-12,,OH-08,B,10.4,0.021
1980-05-12,,OH-08,M,5.5,0.023
1980-05-12,,OH-08,S,1,0.022
1980-05-20,,OH-08,B,11,0.021
1980-05-20,,OH-08,M,5.8,0.023
1980-05-20,,OH-08,S,1,0.033
1980-05-27,,OH-08,B,10.4,0.022
1980-05-27,,OH-08,M,5.5,0.035
1980-05-27,,OH-08,S,1,0.02
1980-06-02,,OH-08,B,10.4,0.007
1980-06-02,,OH-08,M,5.5,0.011
1980-06-02,,OH-08,S,1,0.016
1980-06-10,,OH-08,B,11,0.02
1980-06-10,,OH-08,M,5.8,0.03
1980-06-10,,OH-08,S,1,0.045
1980-06-18,,OH-08,B,9.8,0.012
1980-06-18,,OH-08,M,4.9,0.012
1980-06-18,,OH-08,S,1,0.015
1980-06-23,,OH-08,B,10.4,0.014
