
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1998-04-20,10:34:00,NS-14,S,1,0
1998-04-20,10:35:00,NS-14,M,8,0.042
1998-04-20,10:36:00,NS-14,B,16,0
1998-05-27,10:38:00,NS-14,S,1,0
1998-05-27,10:40:00,NS-14,M,7.5,0
1998-05-27,10:41:00,NS-14,B,14,0
1998-06-23,11:14:00,NS-14,S,0.9,0
1998-06-23,11:15:00,NS-14,M,8.6,0
1998-06-23,11:16:00,NS-14,B,16.1,0
1998-09-17,11:01:00,NS-14,S,1,0
1998-09-17,11:02:00,NS-14,B,15,0
1998-09-17,11:02:00,NS-14,M,8,0
1999-05-19,12:00:00,NS-14,S,1,0.0291
1999-05-19,12:02:00,NS-14,M,8,0.00746
1999-05-19,12:03:00,NS-14,B,14.5,
1999-06-09,10:53:00,NS-14,S,1,0.0119
1999-06-09,10:54:00,NS-14,M,8,0.0119
1999-06-09,10:55:00,NS-14,B,15,0.0116
1999-07-12,07:36:00,NS-14,S,1,0.00571
1999-07-12,07:38:00,NS-14,B,15,0.00569
1999-07-12,07:38:00,NS-14,M,8,0.00446
2000-05-15,10:56:00,NS-14,S,1.1,0
2000-05-15,10:57:00,NS-14,M,8,0.023
2000-05-15,10:58:00,NS-14,B,14.3,0
2000-06-27,11:01:00,NS-14,S,1,0
2000-06-27,11:02:00,NS-14,M,7.9,0
2000-06-27,11:03:00,NS-14,B,16,0
2000-08-01,11:06:00,NS-14,S,1,0
2000-08-01,11:07:00,NS-14,M,7.8,0
2000-08-01,11:08:00,NS-14,B,15.2,0
2000-10-17,10:42:00,NS-14,S,1,0
2000-10-17,10:43:00,NS-14,M,8,0
2000-10-17,10:44:00,NS-14,B,14.9,0
2001-06-07,00:10:27,NS-14,M,8,0.01
2001-06-07,00:10:27,NS-14,S,1,0.02
2001-06-07,00:10:28,NS-14,B,15.1,0.02
2001-07-09,00:11:04,NS-14,S,0.9,0.03
2001-07-09,00:11:06,NS-14,M,8,0.04
2001-07-09,00:11:08,NS-14,B,15,0.02
2001-07-30,00:11:01,NS-14,S,0.9,0
2001-07-30,00:11:02,NS-14,M,8,0
2001-07-30,00:11:03,NS-14,B,14.1,0
2001-08-29,00:10:58,NS-14,S,1.1,0
2001-08-29,00:10:59,NS-14,M,7.8,0
2001-08-29,00:11:00,NS-14,B,14.6,0
2001-10-22,00:10:36,NS-14,S,1.1,0
2001-10-22,00:10:37,NS-14,M,8.1,0
2001-10-22,00:10:38,NS-14,B,14.8,0
2002-05-28,10:46:00,NS-14,S,1,0
2002-05-28,10:47:00,NS-14,,8,0
2002-05-28,10:48:00,NS-14,B,14.8,0
2002-06-24,11:30:00,NS-14,S,1,0
2002-06-24,11:32:00,NS-14,,8.4,0
2002-06-24,11:32:00,NS-14,B,15.5,0
2002-07-15,11:30:00,NS-14,S,1.1,0.041
2002-07-15,11:31:00,NS-14,,8,0
2002-07-15,11:32:00,NS-14,B,15,0.028
2002-07-31,10:45:00,NS-14,S,1,0
2002-07-31,10:46:00,NS-14,,8.3,0
2002-07-31,10:47:00,NS-14,B,15.2,0.02
2002-08-26,10:47:00,NS-14,S,1,0
2002-08-26,10:48:00,NS-14,,8,0.016
2002-08-26,10:49:00,NS-14,B,15.3,0.026
2002-09-09,10:59:00,NS-14,S,0.9,0
2002-09-09,11:00:00,NS-14,,7,0
2002-09-09,11:00:00,NS-14,B,12.4,0
2002-11-13,11:11:00,NS-14,S,1,0
2002-11-13,11:13:00,NS-14,,8.2,0
2002-11-13,11:14:00,NS-14,B,15,0
2003-05-06,10:57:04,NS-14,S,1,-999
2003-05-06,10:57:59,NS-14,M,8,-999
2003-05-06,10:58:58,NS-14,B,15.2,-999
2003-06-02,11:10:53,NS-14,S,1,-999
2003-06-02,11:12:40,NS-14,M,7.5,-999
2003-06-02,11:13:56,NS-14,B,14,-999
2003-06-23,10:55:24,NS-14,S,1,-999
2003-06-23,10:56:23,NS-14,M,8.2,-999
2003-06-23,10:57:18,NS-14,B,13.8,-999
2003-07-14,10:44:07,NS-14,S,1,-999
2003-07-14,10:44:56,NS-14,M,7.9,-999
2003-07-14,10:45:45,NS-14,B,13.2,-999
2003-07-29,10:56:33,NS-14,S,1,-999
2003-07-29,10:57:53,NS-14,M,7.4,-999
2003-07-29,10:58:54,NS-14,B,14,-999
2003-08-14,11:07:57,NS-14,S,1.1,-999
2003-08-14,11:09:06,NS-14,M,8.1,-999
2003-08-14,11:10:32,NS-14,B,14.6,-999
2003-10-06,10:38:53,NS-14,S,1,-999
2003-10-06,10:39:54,NS-14,M,8.1,-999
2003-10-06,10:40:50,NS-14,B,15,-999
2004-05-26,10:32:36,NS-14,S,1.1,0.04
2004-05-26,10:33:29,NS-14,M,8,0
2004-05-26,10:34:14,NS-14,B,15,0
2004-06-15,10:33:56,NS-14,S,1,0.019
2004-06-15,10:34:43,NS-14,M,8.2,0.018
2004-06-15,10:35:27,NS-14,B,15,0
2004-06-30,10:25:30,NS-14,S,1.1,0
2004-06-30,10:26:24,NS-14,M,8.1,0
2004-06-30,10:27:14,NS-14,B,15.2,0
2004-07-12,11:36:07,NS-14,S,1.1,0.012
2004-07-12,11:36:45,NS-14,M,8.1,
2004-07-12,11:37:18,NS-14,B,15,0
2004-08-31,10:13:29,NS-14,S,1,0
2004-08-31,10:14:01,NS-14,M,8,0
2004-08-31,10:14:55,NS-14,B,15,0
2004-09-13,10:28:34,NS-14,S,1.1,0
2004-09-13,10:29:35,NS-14,M,8.1,0
2004-09-13,10:30:28,NS-14,B,14.9,0
2004-09-27,10:30:09,NS-14,S,1,0.14
2004-09-27,10:30:51,NS-14,M,8,0.012
2004-09-27,10:31:39,NS-14,B,15,0
2004-11-17,10:15:56,NS-14,S,1,0.014
2004-11-17,10:16:22,NS-14,M,8.1,0
2004-11-17,10:17:07,NS-14,B,15,0
2005-04-18,10:18:50,NS-14,S,1.1,0
2005-04-18,10:19:42,NS-14,M,8.5,0.015
2005-04-18,10:20:42,NS-14,B,16,0
2005-05-16,10:36:41,NS-14,S,0.9,0
2005-05-16,10:37:21,NS-14,M,8.1,0
2005-05-16,10:37:46,NS-14,B,14.9,0
2005-06-01,12:23:56,NS-14,S,0.8,0
2005-06-01,12:24:30,NS-14,M,8,0
2005-06-01,12:25:08,NS-14,B,15,0
2005-06-20,10:37:50,NS-14,S,1.1,0
2005-06-20,10:38:42,NS-14,M,7.4,0
2005-06-20,10:39:47,NS-14,B,14,0
2005-07-11,10:58:32,NS-14,S,1,0.013
2005-07-11,10:59:16,NS-14,M,8.2,0.013
2005-07-11,10:59:49,NS-14,B,15.1,0.014
2005-08-02,10:45:55,NS-14,S,0.9,0
2005-08-02,10:47:05,NS-14,M,8.1,0
2005-08-02,10:48:21,NS-14,B,15.1,0.012
2005-08-16,10:43:48,NS-14,S,1,0
2005-08-16,10:44:42,NS-14,M,8,0
2005-08-16,10:45:19,NS-14,B,15,0
2005-10-13,10:55:32,NS-14,S,1,0
2005-10-13,10:56:22,NS-14,M,8,0
2005-10-13,10:57:15,NS-14,B,15,0
2006-05-04,09:37:03,NS-14,S,1.03,0.051
2006-05-04,10:32:21,NS-14,M,7.85,0
2006-05-04,10:33:26,NS-14,B,15.06,0
2006-05-23,09:40:53,NS-14,S,1.04,0.014
2006-05-23,10:35:26,NS-14,M,8.31,0.014
2006-05-23,10:36:10,NS-14,B,15.5,0.017
2006-06-28,09:49:20,NS-14,S,1.01,0.021
2006-06-28,10:47:57,NS-14,M,8.03,0
2006-06-28,10:48:36,NS-14,B,14.92,0
2006-08-22,10:04:58,NS-14,S,1.04,0
2006-08-22,10:59:21,NS-14,M,8.02,0
2006-08-22,11:00:17,NS-14,B,15.09,0
2006-09-06,09:39:36,NS-14,S,1.02,0.023
2006-09-06,13:00:38,NS-14,M,8.05,0
2006-09-06,13:01:19,NS-14,B,15.01,0
2006-10-25,09:44:10,NS-14,S,0.97,0
2006-10-25,10:54:49,NS-14,M,8,0
2006-10-25,10:55:42,NS-14,B,15.01,0
2006-11-27,12:28:40,NS-14,M,8.02,0
2006-11-27,12:29:15,NS-14,B,15.25,0
2006-11-27,12:58:20,NS-14,S,1,0.041
2007-04-17,10:00:32,NS-14,S,1.13,0
2007-04-17,10:01:30,NS-14,M,7.92,0
2007-04-17,10:02:17,NS-14,B,15,0
2007-05-09,11:10:01,NS-14,S,1.06,0
2007-05-09,11:10:42,NS-14,M,8.14,0
2007-05-09,11:11:13,NS-14,B,14.27,0
2007-05-30,10:39:47,NS-14,S,1.1,0
2007-05-30,10:40:24,NS-14,M,8,0
2007-05-30,10:41:36,NS-14,B,13.6,0
2007-06-12,10:56:16,NS-14,S,1.05,0
2007-06-12,10:56:47,NS-14,M,8.01,0
2007-06-12,10:57:19,NS-14,B,15,0
2007-06-26,10:56:22,NS-14,S,1.13,0
2007-06-26,10:57:23,NS-14,M,8.03,0
2007-06-26,10:58:18,NS-14,B,14.91,0
2007-07-18,10:58:51,NS-14,S,1.04,0
2007-07-18,10:59:46,NS-14,M,8.03,0
2007-07-18,11:00:41,NS-14,B,14.99,0
2007-07-31,10:57:30,NS-14,S,1.08,0
2007-07-31,10:58:42,NS-14,M,8.02,0
2007-07-31,10:59:39,NS-14,B,14.95,0
2007-09-04,10:46:29,NS-14,S,0.95,0
2007-09-04,10:47:29,NS-14,M,8.05,0
2007-09-04,10:48:22,NS-14,B,15.2,0
2007-10-17,10:42:49,NS-14,S,1,0
2007-10-17,10:44:01,NS-14,M,7.16,0
2007-10-17,10:44:53,NS-14,B,13.25,0
2008-04-23,10:38:09,NS-14,S,1,0
2008-04-23,10:38:39,NS-14,M,7.53,0
2008-04-23,10:39:17,NS-14,B,13.97,0
2008-05-15,10:35:21,NS-14,S,1.01,0
2008-05-15,10:36:38,NS-14,M,7.03,0.052
2008-05-15,10:37:33,NS-14,B,13.04,0
2008-05-29,10:44:03,NS-14,S,1.05,0
2008-05-29,10:45:00,NS-14,M,7.18,0
2008-05-29,10:46:11,NS-14,B,13.07,0
2008-06-19,10:44:43,NS-14,S,1.1,0.072
2008-06-19,10:45:26,NS-14,M,7.2,0
2008-06-19,10:46:19,NS-14,B,13.7,0
2008-07-09,10:54:34,NS-14,S,1,0
2008-07-09,10:55:23,NS-14,M,7.5,0
2008-07-09,10:56:09,NS-14,B,14.1,0
2008-07-24,10:51:15,NS-14,S,0.88,0
2008-07-24,10:51:54,NS-14,M,7.11,0
2008-07-24,10:53:04,NS-14,B,13.71,0
2008-08-12,11:01:34,NS-14,S,1,0
2008-08-12,11:02:09,NS-14,M,7.11,0
2008-08-12,11:02:51,NS-14,B,13.2,0
2008-10-15,10:47:39,NS-14,S,1.05,0
2008-10-15,10:48:24,NS-14,M,7,0
2008-10-15,10:49:13,NS-14,B,13.52,0
2009-05-04,10:54:09,NS-14,S,1.06,0
2009-05-04,10:55:06,NS-14,M,7.04,0
2009-05-04,10:56:10,NS-14,B,14.07,0
2009-06-10,11:00:26,NS-14,S,1.08,0.02
2009-06-10,11:01:04,NS-14,M,7.51,0
2009-06-10,11:01:45,NS-14,B,14.08,0
2009-06-23,10:59:15,NS-14,S,1.07,0
2009-06-23,10:59:59,NS-14,M,7.57,0
2009-06-23,11:00:51,NS-14,B,13.92,0
2009-07-29,11:01:14,NS-14,S,1.04,0
