
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1998-04-20,12:39:00,NS-12,S,1,0.045
1998-04-20,12:40:00,NS-12,M,4.5,0.042
1998-04-20,12:41:00,NS-12,B,8,0.042
1998-05-27,10:59:00,NS-12,S,1.1,0.041
1998-05-27,11:00:00,NS-12,M,4.5,0.046
1998-05-27,11:02:00,NS-12,B,7.3,0.034
1998-06-23,11:37:00,NS-12,S,1,0.032
1998-06-23,11:38:00,NS-12,M,4.5,0.038
1998-06-23,11:39:00,NS-12,B,9,0.067
1998-09-17,11:19:00,NS-12,S,1,0.052
1998-09-17,11:21:00,NS-12,M,4.5,0.039
1998-09-17,11:22:00,NS-12,B,8,0.027
1999-05-19,12:20:00,NS-12,S,1,0.122
1999-05-19,12:21:00,NS-12,M,4,0.071
1999-05-19,12:22:00,NS-12,B,7,0.0376
1999-06-09,11:19:00,NS-12,M,4,0.0406
1999-06-09,11:19:00,NS-12,S,1,0.0696
1999-06-09,11:20:00,NS-12,B,7,0.0159
1999-07-12,11:38:00,NS-12,S,1.1,0.0496
1999-07-12,11:40:00,NS-12,M,4,0.026
1999-07-12,11:41:00,NS-12,B,8,0.0529
2000-05-15,11:22:00,NS-12,S,1,0.075
2000-05-15,11:24:00,NS-12,M,4,0.059
2000-05-15,11:29:00,NS-12,B,7.1,0.05
2000-06-27,11:27:00,NS-12,S,1,0.034
2000-06-27,11:29:00,NS-12,M,4,0.055
2000-06-27,11:30:00,NS-12,B,6.9,0.023
2000-08-01,11:29:00,NS-12,S,1,0.079
2000-08-01,11:30:00,NS-12,M,4,0.059
2000-08-01,11:31:00,NS-12,B,7,0.057
2000-10-17,11:05:00,NS-12,S,1,0.043
2000-10-17,11:06:00,NS-12,M,4,0.042
2000-10-17,11:07:00,NS-12,B,7,0.051
2001-06-07,00:10:48,NS-12,S,1,0.05
2001-06-07,00:10:49,NS-12,M,4,0.05
2001-06-07,00:10:50,NS-12,B,7.5,0.03
2001-07-09,00:11:27,NS-12,S,1,0.06
2001-07-09,00:11:29,NS-12,M,4.5,0.05
2001-07-09,00:11:31,NS-12,B,8,0.04
2001-07-30,00:11:26,NS-12,S,1.1,0.04
2001-07-30,00:11:27,NS-12,M,4,0.02
2001-07-30,00:11:33,NS-12,B,6.9,0.02
2001-08-29,00:11:18,NS-12,S,1,0.08
2001-08-29,00:11:19,NS-12,M,4.1,0.11
2001-08-29,00:11:21,NS-12,B,6.6,0.03
2001-10-22,00:10:59,NS-12,S,1.1,0.07
2001-10-22,00:11:00,NS-12,M,4,0
2001-10-22,00:11:01,NS-12,B,7.5,0
2002-05-28,11:06:00,NS-12,S,1,0.041
2002-05-28,11:07:00,NS-12,,4.4,0.055
2002-05-28,11:09:00,NS-12,B,8,0.036
2002-06-24,07:28:00,NS-12,S,1,0.078
2002-06-24,07:30:00,NS-12,,4.4,0.041
2002-06-24,07:30:00,NS-12,B,7.7,0.018
2002-07-15,03:00:00,NS-12,S,1.1,0
2002-07-15,03:01:00,NS-12,,4,0.056
2002-07-15,03:02:00,NS-12,B,7.3,0.066
2002-07-31,11:13:00,NS-12,S,1.1,0.065
2002-07-31,11:14:00,NS-12,,4.5,0.032
2002-07-31,11:15:00,NS-12,B,8,0.027
2002-08-26,11:13:00,NS-12,S,1,0.036
2002-08-26,11:14:00,NS-12,,4.6,0.019
2002-08-26,11:16:00,NS-12,B,8,0.038
2002-09-09,11:25:00,NS-12,,4.2,0.025
2002-09-09,11:25:00,NS-12,S,1.1,0.046
2002-09-09,11:26:00,NS-12,B,7.5,0.032
2002-11-13,11:30:00,NS-12,S,1,0.055
2002-11-13,11:31:00,NS-12,,4.2,0.058
2002-11-13,11:32:00,NS-12,B,7.4,0.043
2003-05-06,11:18:40,NS-12,S,1.1,0.11
2003-05-06,11:19:12,NS-12,M,4.2,0.056
2003-05-06,11:19:56,NS-12,B,7.3,0.03
2003-06-02,11:31:15,NS-12,S,1,0.079
2003-06-02,11:32:04,NS-12,M,4,0.059
2003-06-02,11:32:52,NS-12,B,7,0.081
2003-06-23,11:20:13,NS-12,S,1,0.049
2003-06-23,11:21:07,NS-12,M,3.9,0.023
2003-06-23,11:22:12,NS-12,B,6.9,-999
2003-07-14,11:05:17,NS-12,S,1,0.028
2003-07-14,11:06:41,NS-12,M,3.9,-999
