
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1980-05-05,,OH-11,B,1,0.1
1980-05-05,,OH-11,M,1,0.05
1980-05-05,,OH-11,S,1,0.07
1980-05-12,,OH-11,B,8.5,0.049
1980-05-12,,OH-11,M,4.6,0.051
1980-05-12,,OH-11,S,1,0.049
1980-05-20,,OH-11,B,9.1,0.049
1980-05-20,,OH-11,M,4.9,0.067
1980-05-20,,OH-11,S,1,0.214
1980-05-27,,OH-11,B,9.1,0.032
1980-05-27,,OH-11,M,4.9,0.04
1980-05-27,,OH-11,S,1,0.061
1980-06-02,,OH-11,B,9.1,0.026
1980-06-02,,OH-11,M,4.9,0.022
1980-06-02,,OH-11,S,1,0.048
1980-06-10,,OH-11,B,9.1,0.07
1980-06-10,,OH-11,M,4.9,0.082
1980-06-10,,OH-11,S,1,0.08
1980-06-18,,OH-11,B,8.5,0.028
1980-06-18,,OH-11,M,4.6,0.036
1980-06-18,,OH-11,S,1,0.044
1980-06-23,,OH-11,B,9.1,0.023
1980-06-23,,OH-11,M,4.9,0.027
1980-06-23,,OH-11,S,1,0.034
1980-06-30,,OH-11,B,8.5,0.044
1980-06-30,,OH-11,M,4.6,0.032
1980-06-30,,OH-11,S,1,0.043
1980-07-14,,OH-11,B,9.1,0.018
1980-07-14,,OH-11,M,4.9,0.028
1980-07-14,,OH-11,S,1,0.03
1980-07-21,,OH-11,B,8.5,0.025
1980-07-21,,OH-11,M,4.6,0.021
1980-07-21,,OH-11,S,1,0.024
1980-07-28,,OH-11,B,8.5,0.033
1980-07-28,,OH-11,M,4.6,0.037
1980-07-28,,OH-11,S,1,0.038
1980-08-06,,OH-11,B,8.5,0.024
1980-08-06,,OH-11,M,4.6,0.024
1980-08-06,,OH-11,S,1,0.055
1980-08-12,,OH-11,B,8.5,0.032
1980-08-12,,OH-11,M,4.6,0.072
1980-08-12,,OH-11,S,1,0.09
1980-08-25,,OH-11,B,8.5,0.027
1980-08-25,,OH-11,M,4.6,0.026
1980-08-25,,OH-11,S,1,0.042
1980-09-08,,OH-11,B,9.1,0.032
1980-09-08,,OH-11,M,4.9,0.035
1980-09-08,,OH-11,S,1,0.048
1980-09-22,,OH-11,B,8.5,0.035
1980-09-22,,OH-11,M,4.6,0.058
1980-09-22,,OH-11,S,1,0.054
1980-10-06,,OH-11,B,9.1,0.047
1980-10-06,,OH-11,M,4.9,0.047
1980-10-06,,OH-11,S,1,0.053
1980-11-03,,OH-11,B,8.5,0.043
1980-11-03,,OH-11,M,4.6,0.046
1980-11-03,,OH-11,S,1,0.041
1980-11-17,,OH-11,B,8.5,0.04
1980-11-17,,OH-11,M,4.6,0.039
1980-11-17,,OH-11,S,1,0.039
1980-12-01,,OH-11,B,8.5,0.034
1980-12-01,,OH-11,M,4.6,0.036
1980-12-01,,OH-11,S,1,0.03
1981-03-31,,OH-11,B,8.5,0.034
1981-03-31,,OH-11,M,4.6,0.033
1981-03-31,,OH-11,S,0.9,0.027
1981-04-15,,OH-11,B,8.5,0.068
1981-04-15,,OH-11,M,4.6,0.066
1981-04-15,,OH-11,S,0.9,0.068
1981-04-27,,OH-11,B,8.5,0.049
1981-04-27,,OH-11,M,4.6,0.053
1981-04-27,,OH-11,S,0.9,0.054
1981-05-04,,OH-11,B,9.1,0.018
1981-05-04,,OH-11,M,4.9,0.025
1981-05-04,,OH-11,S,0.9,0.025
1981-05-12,,OH-11,B,8.5,0.073
1981-05-12,,OH-11,M,4.6,0.078
1981-05-12,,OH-11,S,0.9,0.073
1981-05-26,,OH-11,B,8.5,0.033
1981-05-26,,OH-11,M,4.3,0.029
1981-05-26,,OH-11,S,0.9,0.029
1981-06-01,,OH-11,B,8.5,0.022
1981-06-01,,OH-11,M,4.6,0.021
1981-06-01,,OH-11,S,0.9,0.024
1981-06-15,,OH-11,B,8.5,0.026
1981-06-15,,OH-11,M,4.6,0.017
1981-06-15,,OH-11,S,0.9,0.018
1981-06-22,,OH-11,B,8.5,0.025
1981-06-22,,OH-11,M,4.6,0.042
1981-06-22,,OH-11,S,0.9,0.047
1981-07-07,,OH-11,B,8.5,0.022
1981-07-07,,OH-11,M,4.6,0.015
1981-07-07,,OH-11,S,0.9,0.031
1981-07-14,,OH-11,B,8.5,0.021
1981-07-14,,OH-11,M,4.6,0.057
1981-07-14,,OH-11,S,0.9,0.098
1981-07-30,,OH-11,B,8.5,0.048
1981-07-30,,OH-11,M,4.6,0.055
1981-07-30,,OH-11,S,0.9,0.005
1981-08-03,,OH-11,B,8.5,0.019
1981-08-03,,OH-11,M,4.6,0.028
1981-08-03,,OH-11,S,0.9,0.041
1981-08-13,,OH-11,B,9.1,0.018
1981-08-13,,OH-11,M,4.9,0.031
1981-08-13,,OH-11,S,0.9,0.049
1981-08-24,,OH-11,B,8.5,0.017
1981-08-24,,OH-11,M,4.6,0.025
1981-08-24,,OH-11,S,0.9,0.029
1981-09-08,,OH-11,B,9,0.098
1981-09-08,,OH-11,M,5,0.108
1981-09-08,,OH-11,S,1,0.115
1981-09-15,,OH-11,B,8.5,0.105
1981-09-15,,OH-11,M,4.6,0.1
1981-09-15,,OH-11,S,0.9,0.103
1981-09-28,,OH-11,B,8.5,0.062
1981-09-28,,OH-11,M,4.6,0.059
1981-09-28,,OH-11,S,0.9,0.077
1981-10-06,,OH-11,B,8.5,0.077
1981-10-06,,OH-11,M,4.6,0.069
1981-10-06,,OH-11,S,0.9,0.068
1981-10-19,,OH-11,B,8.5,0.103
1981-10-19,,OH-11,M,4.6,0.097
1981-10-19,,OH-11,S,0.9,0.09
1981-10-27,,OH-11,B,8.5,0.058
1981-10-27,,OH-11,M,4.6,0.046
1981-10-27,,OH-11,S,0.9,0.039
1981-11-13,,OH-11,B,8.5,0.058
1981-11-13,,OH-11,M,4.6,0.059
1981-11-13,,OH-11,S,0.9,0.057
1981-11-16,,OH-11,B,8.5,0.052
1981-11-16,,OH-11,M,4.6,0.041
1981-11-16,,OH-11,S,0.9,0.037
1981-12-07,,OH-11,B,8.5,0.072
1981-12-07,,OH-11,M,4.6,0.061
1981-12-07,,OH-11,S,0.9,0.06
1981-12-16,,OH-11,B,8.5,0.037
1981-12-16,,OH-11,M,4.6,0.041
1981-12-16,,OH-11,S,0.9,0.037
1982-03-30,,OH-11,B,8.5,0.061
1982-03-30,,OH-11,M,4.6,-9.999
1982-03-30,,OH-11,S,0.9,0.059
1982-04-13,,OH-11,B,8.5,0.078
1982-04-13,,OH-11,M,4.6,0.081
1982-04-13,,OH-11,S,0.9,0.071
1982-04-27,,OH-11,B,8,0.042
1982-04-27,,OH-11,M,4.5,0.043
1982-04-27,,OH-11,S,1,0.053
1982-05-03,,OH-11,B,8,0.064
1982-05-03,,OH-11,M,5,0.038
1982-05-03,,OH-11,S,1,0.041
1982-05-11,,OH-11,B,9,0.056
1982-05-11,,OH-11,M,5,0.039
1982-05-11,,OH-11,S,1,-9.999
1982-05-18,,OH-11,B,8,0.062
1982-05-18,,OH-11,M,5,0.038
1982-05-18,,OH-11,S,1,0.061
1982-05-24,,OH-11,B,8,0.037
1982-05-24,,OH-11,M,4.5,0.07
1982-05-24,,OH-11,S,1,0.073
1982-06-02,,OH-11,B,8,0.055
1982-06-02,,OH-11,M,4.5,0.053
1982-06-02,,OH-11,S,1,0.055
1982-06-07,,OH-11,B,9,0.041
1982-06-07,,OH-11,M,5,0.043
1982-06-07,,OH-11,S,1,0.052
1982-06-14,,OH-11,B,8,0.024
1982-06-14,,OH-11,M,4.5,0.033
1982-06-14,,OH-11,S,1,0.038
1982-06-23,,OH-11,B,9,0.046
1982-06-23,,OH-11,M,4.5,-9.999
1982-06-23,,OH-11,S,1,0.024
1982-06-28,,OH-11,B,9,0.028
1982-06-28,,OH-11,M,4.5,0.034
1982-06-28,,OH-11,S,1,0.042
1982-07-06,,OH-11,B,9,0.026
1982-07-06,,OH-11,M,4.5,0.026
1982-07-06,,OH-11,S,1,0.032
1982-07-12,,OH-11,B,9,0.026
1982-07-12,,OH-11,M,4.5,0.022
1982-07-12,,OH-11,S,1,0.044
1982-07-20,,OH-11,B,9,0.036
1982-07-20,,OH-11,M,4.5,0.047
1982-07-20,,OH-11,S,1,0.044
1982-07-26,,OH-11,B,9,0.03
1982-07-26,,OH-11,M,4.5,0.026
1982-07-26,,OH-11,S,1,0.046
1982-08-02,,OH-11,B,9,0.032
1982-08-02,,OH-11,M,5,0.069
1982-08-02,,OH-11,S,1,0.068
1982-08-09,,OH-11,B,8,0.031
1982-08-09,,OH-11,M,4,0.042
1982-08-09,,OH-11,S,1,0.046
1982-08-16,,OH-11,B,9,0.026
1982-08-16,,OH-11,M,4,0.033
1982-08-16,,OH-11,S,1,0.068
1982-08-23,,OH-11,B,8,0.013
1982-08-23,,OH-11,M,4,0.022
1982-08-23,,OH-11,S,1,0.031
1982-08-30,,OH-11,B,9,0.017
1982-08-30,,OH-11,M,5,0.027
1982-08-30,,OH-11,S,1,0.047
1982-09-07,,OH-11,B,9,0.034
1982-09-07,,OH-11,M,5,0.051
1982-09-07,,OH-11,S,1,0.04
1982-09-13,,OH-11,B,9,0.021
1982-09-13,,OH-11,M,5,0.03
1982-09-13,,OH-11,S,1,0.077
1982-09-20,,OH-11,B,8,0.013
1982-09-20,,OH-11,M,4,0.011
1982-09-20,,OH-11,S,1,0.009
1982-09-27,,OH-11,B,9,0.049
1982-09-27,,OH-11,M,5,0.05
1982-09-27,,OH-11,S,1,0.055
1982-10-04,,OH-11,B,9,0.028
1982-10-04,,OH-11,M,5,0.028
1982-10-04,,OH-11,S,1,0.024
1982-10-11,,OH-11,B,9,0.022
1982-10-11,,OH-11,M,4.5,0.019
1982-10-11,,OH-11,S,1,0.034
1982-10-18,,OH-11,B,8,0.027
1982-10-18,,OH-11,M,4.5,0.023
1982-10-18,,OH-11,S,1,0.029
1982-10-25,,OH-11,B,9,0.021
1982-10-25,,OH-11,M,5,0.041
1982-10-25,,OH-11,S,1,0.046
1982-11-01,,OH-11,B,9,0.02
1982-11-01,,OH-11,M,5,0.019
1982-11-01,,OH-11,S,1,0.02
1982-11-08,,OH-11,B,9,0.028
1982-11-08,,OH-11,M,4.5,0.026
1982-11-08,,OH-11,S,1,0.024
1982-11-10,,OH-11,B,-999.9,0.148
1982-11-10,,OH-11,M,-999.9,0.154
1982-11-10,,OH-11,S,-999.9,0.111
1982-11-16,,OH-11,B,9,0.135
1982-11-16,,OH-11,M,5,0.097
1982-11-16,,OH-11,S,1,0.094
1982-11-22,,OH-11,B,9,0.083
1982-11-22,,OH-11,M,5,0.132
1982-11-22,,OH-11,S,1,-9.999
1982-11-29,,OH-11,B,9,-9.999
1982-11-29,,OH-11,M,5,0.017
1982-11-29,,OH-11,S,1,0.018
1982-12-06,,OH-11,B,9,0.162
1982-12-06,,OH-11,M,5,0.171
1982-12-06,,OH-11,S,1,0.116
1982-12-14,,OH-11,B,9,0.108
1982-12-14,,OH-11,M,5,0.108
1982-12-14,,OH-11,S,1,0.103
1983-03-24,,OH-11,B,8,0.081
1983-03-24,,OH-11,M,5,0.054
1983-03-24,,OH-11,S,1,0.054
1983-03-29,,OH-11,B,9,0.092
1983-03-29,,OH-11,M,5,0.06
1983-03-29,,OH-11,S,1,0.058
1983-04-11,,OH-11,B,9,0.076
1983-04-11,,OH-11,M,5,0.064
1983-04-11,,OH-11,S,1,0.068
1983-04-20,,OH-11,B,9,0.062
1983-04-20,,OH-11,M,5,0.043
1983-04-20,,OH-11,S,1,-9.999
1983-04-25,,OH-11,B,9,0.078
1983-04-25,,OH-11,M,5,0.035
1983-04-25,,OH-11,S,1,0.035
1983-05-02,,OH-11,B,9,0.043
1983-05-02,,OH-11,M,5,0.051
1983-05-02,,OH-11,S,1,0.05
1983-05-09,,OH-11,B,9,0.058
1983-05-09,,OH-11,M,5,0.062
1983-05-09,,OH-11,S,1,0.061
1983-05-16,,OH-11,B,9,0.07
1983-05-16,,OH-11,M,5,0.054
1983-05-16,,OH-11,S,1,0.06
1983-05-23,,OH-11,B,9,0.05
1983-05-23,,OH-11,M,5,0.05
1983-05-23,,OH-11,S,1,0.049
1983-05-31,,OH-11,B,9,0.044
1983-05-31,,OH-11,M,5,0.053
1983-05-31,,OH-11,S,1,0.048
1983-06-06,,OH-11,B,9,0.044
1983-06-06,,OH-11,M,5,0.045
1983-06-06,,OH-11,S,1,0.062
1983-06-13,,OH-11,B,9,0.028
1983-06-13,,OH-11,M,5,0.026
1983-06-13,,OH-11,S,1,0.033
1983-06-20,,OH-11,B,9,0.019
1983-06-20,,OH-11,M,5,0.028
1983-06-20,,OH-11,S,1,0.031
1983-06-27,,OH-11,B,9,0.025
1983-06-27,,OH-11,M,5,0.032
1983-06-27,,OH-11,S,1,0.032
1983-07-06,,OH-11,B,9,0.021
1983-07-06,,OH-11,M,5,0.018
1983-07-06,,OH-11,S,1,0.011
1983-07-11,,OH-11,B,8,0.056
1983-07-11,,OH-11,M,5,0.052
1983-07-11,,OH-11,S,1,0.042
1983-07-18,,OH-11,B,9,0.01
1983-07-18,,OH-11,M,5,0.016
1983-07-18,,OH-11,S,1,0.033
1983-07-25,,OH-11,B,9,0.024
1983-07-25,,OH-11,M,5,0.023
1983-07-25,,OH-11,S,1,0.025
1983-08-01,,OH-11,B,9,0.03
1983-08-01,,OH-11,M,5,0.034
1983-08-01,,OH-11,S,1,0.03
1983-08-08,,OH-11,B,9,0.024
1983-08-08,,OH-11,M,5,0.026
1983-08-08,,OH-11,S,1,0.029
1983-08-24,,OH-11,B,9,0.076
1983-08-24,,OH-11,M,5,0.063
1983-08-24,,OH-11,S,1,0.071
1983-08-29,,OH-11,B,9,0.033
1983-08-29,,OH-11,M,5,0.031
1983-08-29,,OH-11,S,1,0.048
1983-09-06,,OH-11,B,9,0.022
1983-09-06,,OH-11,M,5,0.035
1983-09-06,,OH-11,S,1,0.038
1983-09-19,,OH-11,B,9,-9.999
1983-09-19,,OH-11,M,5,-9.999
1983-09-19,,OH-11,S,1,-9.999
1983-09-26,,OH-11,B,9,0.031
1983-09-26,,OH-11,M,5,0.034
1983-09-26,,OH-11,S,1,0.038
1983-10-03,,OH-11,B,9,0.026
1983-10-03,,OH-11,M,5,0.025
1983-10-03,,OH-11,S,1,0.021
1983-10-10,,OH-11,B,9,0.032
1983-10-10,,OH-11,M,5,0.036
1983-10-10,,OH-11,S,1,0.033
1983-10-25,,OH-11,B,9,0.057
1983-10-25,,OH-11,M,5,0.061
1983-10-25,,OH-11,S,1,0.057
1983-10-31,,OH-11,B,9,0.037
1983-10-31,,OH-11,M,5,0.043
1983-10-31,,OH-11,S,1,0.043
1983-11-07,,OH-11,B,9,0.044
1983-11-07,,OH-11,M,5,0.048
1983-11-07,,OH-11,S,1,0.045
1983-11-14,,OH-11,B,9,0.084
1983-11-14,,OH-11,M,5,0.087
1983-11-14,,OH-11,S,1,0.083
1983-11-21,,OH-11,B,9,0.042
1983-11-21,,OH-11,M,5,0.047
1983-11-21,,OH-11,S,1,0.049
1983-11-30,,OH-11,B,9,0.089
1983-11-30,,OH-11,M,5,0.079
1983-11-30,,OH-11,S,1,0.087
1983-12-05,,OH-11,B,9,0.079
1983-12-05,,OH-11,M,5,0.063
1983-12-05,,OH-11,S,1,0.067
1984-04-02,,OH-11,B,9,0.068
1984-04-02,,OH-11,M,5,0.034
1984-04-02,,OH-11,S,1,0.026
1984-04-09,,OH-11,B,9,0.059
1984-04-09,,OH-11,M,5,0.044
1984-04-09,,OH-11,S,1,0.036
1984-04-24,,OH-11,B,10,0.085
1984-04-24,,OH-11,M,5,0.06
1984-04-24,,OH-11,S,1,0.056
1984-05-01,,OH-11,B,9,0.056
1984-05-01,,OH-11,M,5,0.057
1984-05-01,,OH-11,S,1,0.056
1984-05-07,,OH-11,B,9,0.062
1984-05-07,,OH-11,M,5,0.067
1984-05-07,,OH-11,S,1,0.066
1984-05-14,,OH-11,B,9,0.036
1984-05-14,,OH-11,M,5,0.052
1984-05-14,,OH-11,S,1,0.048
1984-05-21,,OH-11,B,-999.9,-9.999
1984-05-21,,OH-11,M,-999.9,-9.999
1984-05-21,,OH-11,S,-999.9,-9.999
1984-05-29,,OH-11,B,9,0.07
1984-05-29,,OH-11,M,5,0.073
1984-05-29,,OH-11,S,1,0.074
1984-06-04,,OH-11,B,9,0.035
1984-06-04,,OH-11,M,5,0.047
1984-06-04,,OH-11,S,1,0.056
1984-06-12,,OH-11,B,9,0.031
1984-06-12,,OH-11,M,5,0.036
1984-06-12,,OH-11,S,1,0.038
1984-06-18,,OH-11,B,9,0.053
1984-06-18,,OH-11,M,5,0.046
1984-06-18,,OH-11,S,1,0.073
1984-06-25,,OH-11,B,9,0.049
1984-06-25,,OH-11,M,5,0.072
1984-06-25,,OH-11,S,1,0.099
1984-07-02,,OH-11,B,9,0.048
1984-07-02,,OH-11,M,5,0.066
1984-07-02,,OH-11,S,1,0.085
1984-07-09,,OH-11,B,9,0.032
1984-07-09,,OH-11,M,5,0.041
1984-07-09,,OH-11,S,1,0.04
1984-07-17,,OH-11,B,9,0.032
1984-07-17,,OH-11,M,5,0.039
1984-07-17,,OH-11,S,1,0.06
1984-07-23,,OH-11,B,9,0.029
1984-07-23,,OH-11,M,5,0.032
1984-07-23,,OH-11,S,1,0.037
1984-08-01,,OH-11,B,9,0.034
1984-08-01,,OH-11,M,5,0.046
1984-08-01,,OH-11,S,1,0.041
1984-08-07,,OH-11,B,9,0.036
1984-08-07,,OH-11,M,5,0.036
1984-08-07,,OH-11,S,1,0.039
1984-08-20,,OH-11,B,9,0.046
1984-08-20,,OH-11,M,5,0.052
1984-08-20,,OH-11,S,1,0.051
1984-08-27,,OH-11,B,9,0.054
1984-08-27,,OH-11,M,5,0.054
1984-08-27,,OH-11,S,1,0.054
1984-09-04,,OH-11,B,9,0.032
1984-09-04,,OH-11,M,5,0.037
1984-09-04,,OH-11,S,1,0.04
1984-09-24,,OH-11,B,9,0.028
1984-09-24,,OH-11,M,5,0.035
1984-09-24,,OH-11,S,1,0.036
1984-10-01,,OH-11,B,9,0.029
1984-10-01,,OH-11,M,5,0.037
1984-10-01,,OH-11,S,1,0.074
1984-10-08,,OH-11,B,9,0.031
1984-10-08,,OH-11,M,5,0.038
1984-10-08,,OH-11,S,1,0.062
1984-10-17,,OH-11,B,9,0.045
1984-10-17,,OH-11,M,5,0.057
1984-10-17,,OH-11,S,1,0.062
1984-10-22,,OH-11,B,9,0.073
1984-10-22,,OH-11,M,5,0.086
1984-10-22,,OH-11,S,1,0.075
1984-11-01,,OH-11,B,9,0.107
1984-11-01,,OH-11,M,5,0.113
1984-11-01,,OH-11,S,1,0.111
1984-11-06,,OH-11,B,9,0.03
1984-11-06,,OH-11,M,5,0.136
1984-11-06,,OH-11,S,1,0.144
1984-11-14,,OH-11,B,9,0.082
1984-11-14,,OH-11,M,5,0.082
1984-11-14,,OH-11,S,1,0.085
1984-11-19,,OH-11,B,9,0.084
1984-11-19,,OH-11,M,5,0.082
1984-11-19,,OH-11,S,1,0.085
1984-11-26,,OH-11,B,9,0.05
1984-11-26,,OH-11,M,5,0.046
1984-11-26,,OH-11,S,1,0.045
1984-12-03,,OH-11,B,9,0.076
1984-12-03,,OH-11,M,5,0.073
1984-12-03,,OH-11,S,1,0.076
1984-12-10,,OH-11,B,9,0.075
1984-12-10,,OH-11,M,5,0.041
1984-12-10,,OH-11,S,1,0.041
1985-03-25,,OH-11,B,9,0.058
1985-03-25,,OH-11,M,5,0.056
1985-03-25,,OH-11,S,1,0.057
1985-04-09,,OH-11,B,9,0.065
1985-04-09,,OH-11,M,5,0.063
1985-04-09,,OH-11,S,1,0.066
1985-05-13,,OH-11,B,9,0.031
1985-05-13,,OH-11,M,5,0.035
1985-05-13,,OH-11,S,1,0.035
1985-05-30,,OH-11,B,9,0.031
1985-05-30,,OH-11,M,5,0.041
1985-05-30,,OH-11,S,1,0.045
1985-06-10,,OH-11,B,9,0.091
1985-06-10,,OH-11,M,5,0.03
1985-06-10,,OH-11,S,1,0.039
1985-06-24,,OH-11,B,9,0.019
1985-06-24,,OH-11,M,5,0.03
1985-06-24,,OH-11,S,1,0.038
1985-07-08,,OH-11,B,9,0.026
1985-07-08,,OH-11,M,5,0.032
1985-07-08,,OH-11,S,1,0.05
1985-07-22,,OH-11,B,9,0.098
1985-07-22,,OH-11,M,5,0.004
1985-07-22,,OH-11,S,1,0.005
1985-08-05,,OH-11,B,9,0.033
1985-08-05,,OH-11,M,5,0.028
1985-08-05,,OH-11,S,1,0.037
1985-08-20,,OH-11,B,9,0.034
1985-08-20,,OH-11,M,5,0.036
1985-08-20,,OH-11,S,1,0.039
1985-09-03,,OH-11,B,9,0.026
1985-09-03,,OH-11,M,5,0.041
1985-09-03,,OH-11,S,1,0.033
1985-09-16,,OH-11,B,9,0.029
1985-09-16,,OH-11,M,5,0.026
1985-09-16,,OH-11,S,1,0.026
1985-09-30,,OH-11,B,9,0.023
1985-09-30,,OH-11,M,5,0.017
1985-09-30,,OH-11,S,1,0.023
1985-10-14,,OH-11,B,9,0.039
1985-10-14,,OH-11,M,5,0.049
1985-10-14,,OH-11,S,1,0.058
1985-10-28,,OH-11,B,9,0.048
1985-10-28,,OH-11,M,5,0.057
1985-10-28,,OH-11,S,1,0.056
1985-11-12,,OH-11,B,9,0.092
1985-11-12,,OH-11,M,5,0.071
1985-11-12,,OH-11,S,1,0.065
1985-11-25,,OH-11,B,9,0.052
1985-11-25,,OH-11,M,5,0.057
1985-11-25,,OH-11,S,1,-9.999
1985-12-03,,OH-11,B,9,0.049
1985-12-03,,OH-11,M,5,0.041
1985-12-03,,OH-11,S,1,0.037
1986-04-01,,OH-11,B,9,0.05
1986-04-01,,OH-11,M,5,0.047
1986-04-01,,OH-11,S,1,0.048
1986-04-14,,OH-11,B,9,0.057
1986-04-14,,OH-11,M,5,0.058
1986-04-14,,OH-11,S,1,0.055
1986-04-28,,OH-11,B,9,0.03
1986-04-28,,OH-11,M,5,0.036
1986-04-28,,OH-11,S,1,0.037
1986-05-13,,OH-11,B,9,0.033
1986-05-13,,OH-11,M,5,0.058
1986-05-13,,OH-11,S,1,0.077
1986-05-28,,OH-11,B,9,0.036
1986-05-28,,OH-11,M,5,0.043
1986-05-28,,OH-11,S,1,0.04
1986-06-09,,OH-11,B,9,0.032
1986-06-09,,OH-11,M,5,0.042
1986-06-09,,OH-11,S,1,0.04
1986-06-24,,OH-11,B,9,0.034
1986-06-24,,OH-11,M,5,0.031
1986-06-24,,OH-11,S,1,0.033
1986-07-07,,OH-11,B,10,0.021
1986-07-07,,OH-11,M,5,0.024
1986-07-07,,OH-11,S,1,0.037
1986-07-21,,OH-11,B,9,0.007
1986-07-21,,OH-11,M,5,0.011
1986-07-21,,OH-11,S,1,0.012
1986-08-06,,OH-11,B,9,0.018
1986-08-06,,OH-11,M,5,0.014
1986-08-06,,OH-11,S,1,0.015
