
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1979-04-18,,OH-09,B,11.6,0.17
1979-04-18,,OH-09,M,6.1,0.06
1979-04-18,,OH-09,S,1,0.02
1979-04-25,,OH-09,B,12.2,0.05
1979-04-25,,OH-09,M,6.1,0.06
1979-04-25,,OH-09,S,1,0.08
1979-05-01,,OH-09,B,11.6,0.06
1979-05-01,,OH-09,M,5.8,0.07
1979-05-01,,OH-09,S,1,0.05
1979-05-10,,OH-09,B,12.2,0.07
1979-05-10,,OH-09,M,6.4,0.07
1979-05-10,,OH-09,S,1,0.11
1979-05-15,,OH-09,B,12.2,0.17
1979-05-15,,OH-09,M,6.1,0.1
1979-05-15,,OH-09,S,1,0.04
1979-05-22,,OH-09,B,10.4,0.06
1979-05-22,,OH-09,M,5.5,0.06
1979-05-22,,OH-09,S,1,0.11
1979-05-29,,OH-09,B,12.2,0.03
1979-05-29,,OH-09,M,6.4,0.06
1979-05-29,,OH-09,S,1,0.06
1979-06-05,,OH-09,B,12.2,0.06
1979-06-05,,OH-09,M,6.4,0.06
1979-06-05,,OH-09,S,1,0.1
1979-06-12,,OH-09,B,12.2,0.06
1979-06-12,,OH-09,M,6.4,0.08
1979-06-12,,OH-09,S,1,0.07
1979-06-21,,OH-09,B,12.2,0.04
1979-06-21,,OH-09,M,6.4,0.05
1979-06-21,,OH-09,S,1,0.06
1979-06-26,,OH-09,B,12.2,0.04
1979-06-26,,OH-09,M,6.4,0.05
1979-06-26,,OH-09,S,1,0.04
1979-07-02,,OH-09,B,12.2,0.04
1979-07-02,,OH-09,M,6.4,0.05
1979-07-02,,OH-09,S,1,0.06
1979-07-10,,OH-09,B,12.5,0.02
1979-07-10,,OH-09,M,6.4,0.03
1979-07-10,,OH-09,S,1,0.05
1979-07-18,,OH-09,B,12.2,0.06
1979-07-18,,OH-09,M,6.1,0.02
1979-07-18,,OH-09,S,1,0.06
1979-07-24,,OH-09,B,12.2,0.02
1979-07-24,,OH-09,M,6.4,0.09
1979-07-24,,OH-09,S,1,0.05
1979-08-02,,OH-09,B,12.2,0.03
1979-08-02,,OH-09,M,6.4,0.04
1979-08-02,,OH-09,S,1,0.02
1979-08-07,,OH-09,B,12.8,-9.999
1979-08-07,,OH-09,M,7,0.03
1979-08-07,,OH-09,S,1,0.04
1979-08-14,,OH-09,B,11.6,0.05
1979-08-14,,OH-09,M,6.1,0.05
1979-08-14,,OH-09,S,1,0.09
1979-08-21,,OH-09,B,12.2,0.05
1979-08-21,,OH-09,M,6.7,0.03
1979-08-21,,OH-09,S,1,0.05
1979-08-28,,OH-09,B,12.2,0.03
1979-08-28,,OH-09,M,6.7,0.05
1979-08-28,,OH-09,S,1,0.02
1979-09-12,,OH-09,B,13.1,0.02
1979-09-12,,OH-09,M,6.7,0.03
1979-09-12,,OH-09,S,1,0.05
1979-09-18,,OH-09,B,12.2,0.02
1979-09-18,,OH-09,M,6.1,0.05
1979-09-18,,OH-09,S,1,0.03
1979-10-05,,OH-09,B,11.6,0.03
1979-10-05,,OH-09,M,6.1,0.02
1979-10-05,,OH-09,S,1,0.02
1979-10-09,,OH-09,B,11.6,0.04
1979-10-09,,OH-09,M,6.1,0.06
1979-10-09,,OH-09,S,1,0.05
1979-11-20,,OH-09,B,12.2,0.02
1979-11-20,,OH-09,M,6.4,0.02
1979-11-20,,OH-09,S,1,0.02
1979-11-27,,OH-09,B,11.6,0.04
1979-11-27,,OH-09,M,6.1,0.05
1979-11-27,,OH-09,S,1,0.08
1979-12-04,,OH-09,B,11.6,-9.999
1979-12-04,,OH-09,M,6.1,-9.999
1979-12-04,,OH-09,S,1,-9.999
1979-12-11,,OH-09,B,11.6,-9.999
1979-12-11,,OH-09,M,6.1,-9.999
1979-12-11,,OH-09,S,1,-9.999
1979-12-18,,OH-09,B,11.6,-9.999
1979-12-18,,OH-09,M,6.1,-9.999
1979-12-18,,OH-09,S,1,-9.999
1980-01-16,,OH-09,B,10.7,0.05
