
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1982-06-23,,OH-10,B,6,0.041
1982-06-23,,OH-10,M,3.5,-9.999
1982-06-23,,OH-10,S,1,0.027
1982-06-28,,OH-10,B,5,0.04
1982-06-28,,OH-10,M,3,0.044
1982-06-28,,OH-10,S,1,0.043
1982-07-06,,OH-10,B,5,0.026
1982-07-06,,OH-10,M,3,0.023
1982-07-06,,OH-10,S,1,0.022
1982-07-12,,OH-10,B,5,0.029
1982-07-12,,OH-10,M,3,0.032
1982-07-12,,OH-10,S,1,0.031
1982-07-20,,OH-10,B,5,0.035
1982-07-20,,OH-10,M,3,0.044
1982-07-20,,OH-10,S,1,0.046
1982-07-26,,OH-10,B,5,0.059
1982-07-26,,OH-10,M,3,0.041
1982-07-26,,OH-10,S,1,0.044
1982-08-02,,OH-10,B,5,0.049
1982-08-02,,OH-10,M,2.5,0.037
1982-08-02,,OH-10,S,1,0.037
1982-08-09,,OH-10,B,5,0.057
1982-08-09,,OH-10,M,3,0.042
1982-08-09,,OH-10,S,1,0.044
1982-08-16,,OH-10,B,5,0.082
1982-08-16,,OH-10,M,2.5,0.037
1982-08-16,,OH-10,S,1,0.04
1982-08-23,,OH-10,B,4,0.056
1982-08-23,,OH-10,M,3,0.036
1982-08-23,,OH-10,S,1,0.038
1982-08-30,,OH-10,B,5,0.017
1982-08-30,,OH-10,M,3,0.016
1982-08-30,,OH-10,S,1,0.019
1982-09-07,,OH-10,B,5,0.032
1982-09-07,,OH-10,M,3,0.03
1982-09-07,,OH-10,S,1,0.029
1982-09-13,,OH-10,B,6,0.031
1982-09-13,,OH-10,M,3,0.026
1982-09-13,,OH-10,S,1,0.025
1982-09-20,,OH-10,B,5,0.03
1982-09-20,,OH-10,M,3,0.031
1982-09-20,,OH-10,S,1,0.037
1982-09-27,,OH-10,B,6,0.045
1982-09-27,,OH-10,M,3,0.049
1982-09-27,,OH-10,S,1,0.049
1982-10-04,,OH-10,B,5,0.018
1982-10-04,,OH-10,M,3,0.019
1982-10-04,,OH-10,S,1,0.019
1982-10-11,,OH-10,B,6,0.023
1982-10-11,,OH-10,M,3,0.022
1982-10-11,,OH-10,S,1,0.025
1982-10-18,,OH-10,B,5,0.032
1982-10-18,,OH-10,M,3,0.021
1982-10-18,,OH-10,S,1,0.015
1982-10-25,,OH-10,B,6,0.021
1982-10-25,,OH-10,M,3,0.026
1982-10-25,,OH-10,S,1,0.026
1982-11-01,,OH-10,B,6,0.097
1982-11-01,,OH-10,M,3,0.095
1982-11-01,,OH-10,S,1,0.134
1982-11-08,,OH-10,B,5,0.024
1982-11-08,,OH-10,M,3,0.026
1982-11-08,,OH-10,S,1,0.026
1982-11-10,,OH-10,B,-999.9,-9.999
1982-11-10,,OH-10,M,-999.9,0.053
1982-11-10,,OH-10,S,-999.9,0.038
1982-11-16,,OH-10,B,6,0.126
1982-11-16,,OH-10,M,3,0.074
1982-11-16,,OH-10,S,1,0.051
1982-11-22,,OH-10,B,5,0.056
1982-11-22,,OH-10,M,3,0.049
1982-11-22,,OH-10,S,1,0.11
1982-11-29,,OH-10,B,5,0.02
1982-11-29,,OH-10,M,2.5,0.013
1982-11-29,,OH-10,S,1,0.013
1982-12-06,,OH-10,B,5,0.1
1982-12-06,,OH-10,M,2.5,0.1
1982-12-06,,OH-10,S,1,0.1
1982-12-14,,OH-10,B,6,0.082
1982-12-14,,OH-10,M,3,0.057
1982-12-14,,OH-10,S,1,0.047
1983-03-24,,OH-10,B,6,0.058
1983-03-24,,OH-10,M,3,0.061
1983-03-24,,OH-10,S,1,0.067
1983-03-29,,OH-10,B,6,0.054
1983-03-29,,OH-10,M,3,0.05
1983-03-29,,OH-10,S,1,0.041
1983-04-11,,OH-10,B,6,0.032
1983-04-11,,OH-10,M,3,0.067
1983-04-11,,OH-10,S,1,0.067
1983-04-20,,OH-10,B,6,0.041
1983-04-20,,OH-10,M,3,0.031
1983-04-20,,OH-10,S,1,0.036
1983-04-25,,OH-10,B,5,0.233
1983-04-25,,OH-10,M,3,0.083
1983-04-25,,OH-10,S,1,1.43
1983-05-02,,OH-10,B,5,0.036
1983-05-02,,OH-10,M,3,0.035
1983-05-02,,OH-10,S,1,0.036
1983-05-09,,OH-10,B,6,0.053
1983-05-09,,OH-10,M,3,0.049
1983-05-09,,OH-10,S,1,0.052
1983-05-16,,OH-10,B,6,0.036
1983-05-16,,OH-10,M,3,0.046
1983-05-16,,OH-10,S,1,0.049
1983-05-23,,OH-10,B,5,0.053
1983-05-23,,OH-10,M,2.5,0.057
1983-05-23,,OH-10,S,1,0.046
1983-05-31,,OH-10,B,5,0.047
1983-05-31,,OH-10,M,3,0.046
1983-05-31,,OH-10,S,1,0.047
1983-06-06,,OH-10,B,5,0.05
1983-06-06,,OH-10,M,3,0.048
1983-06-06,,OH-10,S,1,0.05
1983-06-13,,OH-10,B,6,0.03
1983-06-13,,OH-10,M,3,0.025
1983-06-13,,OH-10,S,1,0.023
1983-06-20,,OH-10,B,6,0.026
1983-06-20,,OH-10,M,3,0.033
1983-06-20,,OH-10,S,1,0.03
1983-06-27,,OH-10,B,5,0.033
1983-06-27,,OH-10,M,3,0.033
1983-06-27,,OH-10,S,1,0.032
1983-07-06,,OH-10,B,6,0.023
1983-07-06,,OH-10,M,3,0.015
1983-07-06,,OH-10,S,1,0.01
1983-07-11,,OH-10,B,6,0.062
1983-07-11,,OH-10,M,3,0.05
1983-07-11,,OH-10,S,1,0.05
1983-07-18,,OH-10,B,6,0.022
1983-07-18,,OH-10,M,3,0.023
1983-07-18,,OH-10,S,1,0.023
1983-07-25,,OH-10,B,5,0.015
1983-07-25,,OH-10,M,3,0.021
1983-07-25,,OH-10,S,1,0.016
1983-08-01,,OH-10,B,6,0.057
1983-08-01,,OH-10,M,3,0.029
1983-08-01,,OH-10,S,1,0.03
1983-08-08,,OH-10,B,6,0.028
1983-08-08,,OH-10,M,3,0.038
1983-08-08,,OH-10,S,1,0.022
1983-08-24,,OH-10,B,5,0.034
1983-08-24,,OH-10,M,3,0.025
1983-08-24,,OH-10,S,1,0.038
1983-08-29,,OH-10,B,5,0.04
1983-08-29,,OH-10,M,3,0.033
1983-08-29,,OH-10,S,1,0.036
1983-09-06,,OH-10,B,6,0.017
1983-09-06,,OH-10,M,3,0.029
1983-09-06,,OH-10,S,1,0.034
1983-09-19,,OH-10,B,6,-9.999
1983-09-19,,OH-10,M,3,-9.999
1983-09-19,,OH-10,S,1,-9.999
1983-09-26,,OH-10,B,5,0.032
1983-09-26,,OH-10,M,3,0.029
1983-09-26,,OH-10,S,1,0.027
1983-10-03,,OH-10,B,6,0.023
1983-10-03,,OH-10,M,3,0.029
1983-10-03,,OH-10,S,1,0.028
1983-10-10,,OH-10,B,5,0.023
1983-10-10,,OH-10,M,3,0.022
1983-10-10,,OH-10,S,1,0.021
1983-10-25,,OH-10,B,6,0.047
1983-10-25,,OH-10,M,3,0.05
1983-10-25,,OH-10,S,1,0.05
1983-10-31,,OH-10,B,6,0.033
1983-10-31,,OH-10,M,3,0.031
1983-10-31,,OH-10,S,1,0.028
1983-11-07,,OH-10,B,6,0.032
1983-11-07,,OH-10,M,3,0.032
1983-11-07,,OH-10,S,1,0.031
1983-11-14,,OH-10,B,5,0.063
1983-11-14,,OH-10,M,2.5,0.066
1983-11-14,,OH-10,S,1,0.073
1983-11-21,,OH-10,B,6,0.054
1983-11-21,,OH-10,M,3,0.066
1983-11-21,,OH-10,S,1,0.049
1983-11-30,,OH-10,B,6,0.081
1983-11-30,,OH-10,M,3,0.086
1983-11-30,,OH-10,S,1,0.083
1983-12-05,,OH-10,B,6,0.054
1983-12-05,,OH-10,M,3,0.04
1983-12-05,,OH-10,S,1,0.04
1984-04-02,,OH-10,B,5,0.033
1984-04-02,,OH-10,M,3,0.035
1984-04-02,,OH-10,S,1,0.029
1984-04-09,,OH-10,B,5,0.025
1984-04-09,,OH-10,M,3,0.027
1984-04-09,,OH-10,S,1,0.026
1984-04-24,,OH-10,B,6,0.054
1984-04-24,,OH-10,M,3,0.048
1984-04-24,,OH-10,S,1,0.039
1984-05-01,,OH-10,B,6,0.051
1984-05-01,,OH-10,M,3,0.051
1984-05-01,,OH-10,S,1,0.051
1984-05-07,,OH-10,B,5,0.041
1984-05-07,,OH-10,M,3,0.039
1984-05-07,,OH-10,S,1,0.041
1984-05-14,,OH-10,B,5,0.036
1984-05-14,,OH-10,M,3,0.037
1984-05-14,,OH-10,S,1,0.036
1984-05-21,,OH-10,B,6,0.042
1984-05-21,,OH-10,M,3,0.049
1984-05-21,,OH-10,S,1,0.046
1984-05-29,,OH-10,B,6,0.048
1984-05-29,,OH-10,M,3,0.054
1984-05-29,,OH-10,S,1,0.053
1984-06-04,,OH-10,B,6,0.049
1984-06-04,,OH-10,M,3,0.048
1984-06-04,,OH-10,S,1,0.057
1984-06-12,,OH-10,B,5,0.037
1984-06-12,,OH-10,M,3,0.035
1984-06-12,,OH-10,S,1,0.035
1984-06-18,,OH-10,B,5,0.058
1984-06-18,,OH-10,M,3,0.055
1984-06-18,,OH-10,S,1,0.053
1984-06-25,,OH-10,B,6,0.081
1984-06-25,,OH-10,M,3,0.084
1984-06-25,,OH-10,S,1,0.086
1984-07-02,,OH-10,B,6,0.06
1984-07-02,,OH-10,M,3,0.08
1984-07-02,,OH-10,S,1,0.075
1984-07-09,,OH-10,B,6,0.047
1984-07-09,,OH-10,M,3,0.049
1984-07-09,,OH-10,S,1,0.046
1984-07-17,,OH-10,B,5,0.043
1984-07-17,,OH-10,M,3,0.042
1984-07-17,,OH-10,S,1,0.039
1984-07-23,,OH-10,B,6,0.041
1984-07-23,,OH-10,M,3,0.038
1984-07-23,,OH-10,S,1,0.038
1984-08-01,,OH-10,B,6,0.058
1984-08-01,,OH-10,M,3,0.05
1984-08-01,,OH-10,S,1,0.043
1984-08-20,,OH-10,B,6,0.033
1984-08-20,,OH-10,M,3,0.033
1984-08-20,,OH-10,S,1,0.032
1984-08-27,,OH-10,B,6,0.068
1984-08-27,,OH-10,M,3,0.062
1984-08-27,,OH-10,S,1,0.064
1984-09-04,,OH-10,B,6,0.028
1984-09-04,,OH-10,M,3,0.031
1984-09-04,,OH-10,S,1,0.031
1984-09-24,,OH-10,B,6,0.032
1984-09-24,,OH-10,M,3,0.03
1984-09-24,,OH-10,S,1,0.032
1984-10-01,,OH-10,B,6,0.033
1984-10-01,,OH-10,M,3,0.034
1984-10-01,,OH-10,S,1,0.036
1984-10-08,,OH-10,B,6,0.034
1984-10-08,,OH-10,M,3,0.027
1984-10-08,,OH-10,S,1,0.025
1984-10-17,,OH-10,B,6,0.038
1984-10-17,,OH-10,M,3,0.035
1984-10-17,,OH-10,S,1,0.044
1984-10-22,,OH-10,B,6,0.056
1984-10-22,,OH-10,M,3,0.064
1984-10-22,,OH-10,S,1,0.095
1984-11-01,,OH-10,B,5,0.073
1984-11-01,,OH-10,M,2.5,0.078
1984-11-01,,OH-10,S,1,0.085
1984-11-06,,OH-10,B,5,0.136
1984-11-06,,OH-10,M,3,0.092
1984-11-06,,OH-10,S,1,0.09
1984-11-14,,OH-10,B,5,0.121
1984-11-14,,OH-10,M,2.5,0.041
1984-11-14,,OH-10,S,1,0.043
1984-11-19,,OH-10,B,6,0.039
1984-11-19,,OH-10,M,3,0.081
1984-11-19,,OH-10,S,1,0.098
1984-11-26,,OH-10,B,5,0.03
1984-11-26,,OH-10,M,3,0.033
1984-11-26,,OH-10,S,1,0.03
1984-12-03,,OH-10,B,5,0.057
1984-12-03,,OH-10,M,3,0.058
1984-12-03,,OH-10,S,1,0.055
1984-12-10,,OH-10,B,6,0.06
1984-12-10,,OH-10,M,3,0.037
1984-12-10,,OH-10,S,1,0.033
1985-03-25,,OH-10,B,6,0.036
1985-03-25,,OH-10,M,3,0.033
1985-03-25,,OH-10,S,1,0.031
1985-04-09,,OH-10,B,6,0.043
1985-04-09,,OH-10,M,3,0.042
1985-04-09,,OH-10,S,1,0.041
1985-05-13,,OH-10,B,6,0.029
1985-05-13,,OH-10,M,3,0.037
1985-05-13,,OH-10,S,1,0.029
1985-05-30,,OH-10,B,6,0.038
1985-05-30,,OH-10,M,3,0.028
1985-05-30,,OH-10,S,1,0.031
1985-06-10,,OH-10,B,5,0.042
1985-06-10,,OH-10,M,3,0.036
1985-06-10,,OH-10,S,1,0.052
1985-06-24,,OH-10,B,6,0.031
1985-06-24,,OH-10,M,3,0.026
1985-06-24,,OH-10,S,1,0.026
1985-07-08,,OH-10,B,6,0.033
1985-07-08,,OH-10,M,3,0.026
1985-07-08,,OH-10,S,1,0.024
1985-07-22,,OH-10,B,6,0.018
1985-07-22,,OH-10,M,3,0.081
1985-07-22,,OH-10,S,1,0.136
1985-08-05,,OH-10,B,6,0.028
1985-08-05,,OH-10,M,3,0.031
1985-08-05,,OH-10,S,1,0.022
1985-08-20,,OH-10,B,6,0.031
1985-08-20,,OH-10,M,3,0.034
1985-08-20,,OH-10,S,1,0.032
1985-09-03,,OH-10,B,6,0.039
1985-09-03,,OH-10,M,3,0.031
1985-09-03,,OH-10,S,1,0.023
1985-09-16,,OH-10,B,6,0.028
1985-09-16,,OH-10,M,3,0.033
1985-09-16,,OH-10,S,1,0.027
1985-09-30,,OH-10,B,6,0.174
1985-09-30,,OH-10,M,3,0.016
1985-09-30,,OH-10,S,1,0.013
1985-10-14,,OH-10,B,6,0.036
1985-10-14,,OH-10,M,3,0.034
1985-10-14,,OH-10,S,1,0.037
1985-10-28,,OH-10,B,6,0.023
1985-10-28,,OH-10,M,3,0.029
1985-10-28,,OH-10,S,1,0.03
1985-11-12,,OH-10,B,6,0.062
1985-11-12,,OH-10,M,3,0.062
1985-11-12,,OH-10,S,1,0.056
1985-11-25,,OH-10,B,6,0.04
1985-11-25,,OH-10,M,3,0.037
1985-11-25,,OH-10,S,1,0.042
1986-04-01,,OH-10,B,6,0.049
1986-04-01,,OH-10,M,3,0.045
1986-04-01,,OH-10,S,1,0.046
1986-04-14,,OH-10,B,6,0.026
1986-04-14,,OH-10,M,3,0.027
1986-04-14,,OH-10,S,1,0.037
1986-04-28,,OH-10,B,6,0.023
1986-04-28,,OH-10,M,3,0.022
1986-04-28,,OH-10,S,1,0.021
1986-05-13,,OH-10,B,6,0.075
1986-05-13,,OH-10,M,3,0.051
1986-05-13,,OH-10,S,1,0.05
1986-05-28,,OH-10,B,3,0.031
1986-05-28,,OH-10,M,2,0.041
1986-05-28,,OH-10,S,1,0.034
1986-06-09,,OH-10,B,6,0.033
1986-06-09,,OH-10,M,3,0.04
1986-06-09,,OH-10,S,1,0.039
1986-06-24,,OH-10,B,6,0.027
1986-06-24,,OH-10,M,3,0.024
1986-06-24,,OH-10,S,1,0.022
1986-07-07,,OH-10,B,6,0.026
1986-07-07,,OH-10,M,3,0.055
1986-07-07,,OH-10,S,1,0.042
1986-07-21,,OH-10,B,6,0.008
1986-07-21,,OH-10,M,3,0.006
1986-07-21,,OH-10,S,1,0.005
1986-08-06,,OH-10,B,6,0.012
1986-08-06,,OH-10,M,3,0.01
1986-08-06,,OH-10,S,1,0.01
1986-08-19,,OH-10,B,6,0.018
1986-08-19,,OH-10,M,3,0.018
1986-08-19,,OH-10,S,1,0.023
1986-09-03,,OH-10,B,6,0.047
1986-09-03,,OH-10,M,3,0.029
1986-09-03,,OH-10,S,1,0.028
1986-09-15,,OH-10,B,6,0.036
1986-09-15,,OH-10,M,3,0.034
1986-09-15,,OH-10,S,1,0.036
1986-09-29,,OH-10,B,6,0.167
1986-09-29,,OH-10,M,3,0.089
