
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
2006-10-25,13:29:18,NS-08,B,33.29,0
2006-11-27,10:49:02,NS-08,S,0.96,0
2006-11-27,11:27:11,NS-08,M,18.14,0.067
2006-11-27,11:28:24,NS-08,B,35.11,0
2007-04-17,11:20:56,NS-08,S,0.9,0
2007-04-17,11:21:55,NS-08,M,18.21,0
2007-04-17,11:22:49,NS-08,B,35.24,0
2007-05-09,01:37:06,NS-08,S,1.05,0
2007-05-09,01:38:08,NS-08,M,17.98,0
2007-05-09,01:39:01,NS-08,B,34.89,0
2007-05-30,01:08:55,NS-08,S,1,0
2007-05-30,01:09:55,NS-08,M,18.3,0
2007-05-30,01:10:34,NS-08,B,34.9,0
2007-06-12,01:42:39,NS-08,S,1.04,0
2007-06-12,01:43:32,NS-08,M,17.08,0
2007-06-12,01:44:34,NS-08,B,33.59,0
2007-06-26,01:30:26,NS-08,S,0.97,0
2007-06-26,01:31:37,NS-08,M,15.67,0
2007-06-26,01:32:58,NS-08,B,34.87,0
2007-07-18,01:49:14,NS-08,S,1.07,0
2007-07-18,01:50:37,NS-08,M,17.72,0
2007-07-18,01:51:52,NS-08,B,34.38,0
2007-07-31,01:35:20,NS-08,S,1.02,0
2007-07-31,01:36:59,NS-08,M,16.49,0
2007-07-31,01:38:00,NS-08,B,33.49,0
2007-09-04,01:35:28,NS-08,S,1.16,0
2007-09-04,01:37:02,NS-08,M,18.07,0
2007-09-04,01:38:09,NS-08,B,34.81,0
2007-10-17,01:29:00,NS-08,S,0.92,0
2007-10-17,01:29:56,NS-08,M,17.78,
2007-10-17,01:31:03,NS-08,B,34.53,0
2008-04-23,13:18:40,NS-08,S,1.08,0
2008-04-23,13:19:30,NS-08,M,18.4,0
2008-04-23,13:20:30,NS-08,B,34.99,0
2008-05-15,13:22:06,NS-08,S,0.99,0
2008-05-15,13:23:30,NS-08,M,18.12,0
2008-05-15,13:24:48,NS-08,B,34.52,0
2008-05-29,13:21:59,NS-08,S,1.04,0
2008-05-29,13:22:57,NS-08,M,18.3,0
2008-05-29,13:24:08,NS-08,B,34.92,0
2008-06-19,13:26:00,NS-08,S,1,0
2008-06-19,13:26:55,NS-08,M,18.3,0
2008-06-19,13:27:48,NS-08,B,33.9,0
2008-07-09,13:34:18,NS-08,S,0.9,0
2008-07-09,13:35:15,NS-08,M,17.5,0
2008-07-09,13:36:11,NS-08,B,34.4,0
2008-07-24,13:44:00,NS-08,S,0.92,0
2008-07-24,13:45:11,NS-08,M,17.49,0
2008-07-24,13:46:07,NS-08,B,35.28,0
2008-08-12,13:42:49,NS-08,S,0.95,0
2008-08-12,13:44:06,NS-08,M,17,0
2008-08-12,13:45:04,NS-08,B,32.78,0
2008-10-15,13:23:04,NS-08,S,0.93,0
2008-10-15,13:24:12,NS-08,M,17.46,0
2008-10-15,13:25:17,NS-08,B,34.18,0
2009-05-04,01:41:03,NS-08,S,1.02,0
2009-05-04,01:41:56,NS-08,M,18.02,0.018
2009-05-04,01:42:46,NS-08,B,35.14,0.018
2009-06-10,01:48:10,NS-08,S,1.2,0
2009-06-10,01:49:21,NS-08,M,18.03,0.02
2009-06-10,01:50:43,NS-08,B,34.06,0
2009-06-23,01:41:16,NS-08,S,1.12,0
2009-06-23,01:42:28,NS-08,M,18.15,0
2009-06-23,01:43:29,NS-08,B,35.53,0.02
2009-07-29,01:55:01,NS-08,S,1.01,0
2009-07-29,01:56:22,NS-08,M,18.2,0
2009-07-29,01:57:27,NS-08,B,34.96,0
2009-08-11,01:43:14,NS-08,S,1.03,0
2009-08-11,01:44:39,NS-08,M,17.49,0
2009-08-11,01:45:27,NS-08,B,34.11,0
2009-08-24,01:45:55,NS-08,S,1.05,0
2009-08-24,01:46:57,NS-08,M,17.89,0
2009-08-24,01:47:52,NS-08,B,34.77,0
2009-09-10,01:38:18,NS-08,S,1.07,0
2009-09-10,01:39:29,NS-08,M,17.36,0
2009-09-10,01:40:25,NS-08,B,34.15,0
2009-10-28,01:31:39,NS-08,S,1.2,0
2009-10-28,01:32:37,NS-08,M,18.01,0
2009-10-28,01:33:50,NS-08,B,34.74,0
2010-04-12,12:16:10,NS-08,S,0.94,0
2010-04-12,12:17:24,NS-08,M,18.35,0
2010-04-12,12:18:32,NS-08,B,34.21,0
2010-04-28,01:39:35,NS-08,S,1.02,0
2010-04-28,01:40:48,NS-08,M,15.57,0
2010-04-28,01:41:39,NS-08,B,30.01,0
2010-05-19,01:43:23,NS-08,S,0.97,0
2010-05-19,01:44:14,NS-08,M,17.9,0
2010-05-19,01:45:05,NS-08,B,33.9,0
2010-06-01,01:36:23,NS-08,S,0.84,0
2010-06-01,01:37:25,NS-08,M,18.02,0
2010-06-01,01:38:26,NS-08,B,34.87,0
2010-06-17,01:47:53,NS-08,S,1.03,0
2010-06-17,01:49:04,NS-08,M,18.25,0
2010-06-17,01:49:55,NS-08,B,34.25,0
2010-06-30,01:44:22,NS-08,S,1.11,0
2010-06-30,01:45:30,NS-08,M,17.72,0.012
2010-06-30,01:46:14,NS-08,B,34.56,0
2010-07-14,01:44:13,NS-08,S,1.13,0
2010-07-14,01:45:38,NS-08,M,18.24,0
2010-07-14,01:47:30,NS-08,B,34.99,0
2010-08-04,01:43:10,NS-08,S,1.03,0
2010-08-04,01:44:23,NS-08,M,18.09,0
2010-08-04,01:45:16,NS-08,B,34.99,0
2010-08-19,01:46:54,NS-08,S,0.97,0
2010-08-19,01:48:01,NS-08,M,17.36,0
2010-08-19,01:49:05,NS-08,B,33.93,0
2010-09-27,01:38:14,NS-08,S,1.05,0
2010-09-27,01:39:24,NS-08,M,17.74,0
2010-09-27,01:40:09,NS-08,B,33.79,0
2010-11-08,01:47:54,NS-08,S,1.08,0
2010-11-08,01:50:27,NS-08,M,16.61,0
2010-11-08,01:51:50,NS-08,B,33.37,0
