
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1979-04-18,,OH-01,B,10.1,0.13
1979-04-18,,OH-01,M,5.2,0.11
1979-04-18,,OH-01,S,1,0.11
1979-04-25,,OH-01,B,10.1,0.11
1979-04-25,,OH-01,M,5.2,0.16
1979-04-25,,OH-01,S,1,0.12
1979-05-01,,OH-01,B,9.8,0.11
1979-05-01,,OH-01,M,4.9,0.11
1979-05-01,,OH-01,S,1,0.11
1979-05-10,,OH-01,B,9.8,0.1
1979-05-10,,OH-01,M,5.2,0.1
1979-05-10,,OH-01,S,1,0.1
1979-05-15,,OH-01,B,10.4,0.1
1979-05-15,,OH-01,M,5.5,0.11
1979-05-15,,OH-01,S,1,0.09
1979-05-22,,OH-01,B,9.8,0.08
1979-05-22,,OH-01,M,5.2,0.12
1979-05-22,,OH-01,S,1,0.13
1979-05-29,,OH-01,B,10.4,0.09
1979-05-29,,OH-01,M,5.5,0.1
1979-05-29,,OH-01,S,1,0.11
1979-06-05,,OH-01,B,10.4,0.11
1979-06-05,,OH-01,M,5.5,0.11
1979-06-05,,OH-01,S,1,0.1
1979-06-12,,OH-01,B,9.1,0.06
1979-06-12,,OH-01,M,4.9,0.1
1979-06-12,,OH-01,S,1,0.12
1979-06-21,,OH-01,B,10.4,0.06
1979-06-21,,OH-01,M,5.5,0.07
1979-06-21,,OH-01,S,1,0.12
1979-06-26,,OH-01,B,8.2,0.06
1979-06-26,,OH-01,M,4.3,0.06
1979-06-26,,OH-01,S,1,0.12
1979-07-02,,OH-01,B,10.4,0.04
1979-07-02,,OH-01,M,5.5,0.15
1979-07-02,,OH-01,S,1,0.12
1979-07-10,,OH-01,B,9.8,0.06
1979-07-10,,OH-01,M,5.2,0.08
1979-07-10,,OH-01,S,1,0.12
1979-07-18,,OH-01,B,9.1,0.04
1979-07-18,,OH-01,M,4.6,0.06
1979-07-18,,OH-01,S,1,0.08
1979-07-24,,OH-01,B,10.4,0.17
1979-07-24,,OH-01,M,5.5,0.05
1979-07-24,,OH-01,S,1,0.17
1979-08-02,,OH-01,B,9.8,0.07
1979-08-02,,OH-01,M,5.2,0.08
1979-08-02,,OH-01,S,1,0.08
1979-08-07,,OH-01,B,10.4,0.07
1979-08-07,,OH-01,M,5.5,0.07
1979-08-07,,OH-01,S,1,0.15
1979-08-14,,OH-01,B,10.4,0.06
1979-08-14,,OH-01,M,5.2,0.12
1979-08-14,,OH-01,S,1,0.16
1979-08-21,,OH-01,B,10.4,0.06
1979-08-21,,OH-01,M,5.5,0.43
1979-08-21,,OH-01,S,1,0.18
1979-08-28,,OH-01,B,9.8,0.06
1979-08-28,,OH-01,M,5.2,0.13
1979-08-28,,OH-01,S,1,0.13
1979-09-12,,OH-01,B,10.4,0.07
1979-09-12,,OH-01,M,5.5,0.07
1979-09-12,,OH-01,S,1,0.15
1979-09-18,,OH-01,B,9.1,0.04
1979-09-18,,OH-01,M,4.9,0.05
1979-09-18,,OH-01,S,1,0.11
1979-10-05,,OH-01,B,9.8,0.06
1979-10-05,,OH-01,M,5.2,0.11
1979-10-05,,OH-01,S,1,0.08
1979-10-09,,OH-01,B,9.8,0.09
1979-10-09,,OH-01,M,5.2,1
1979-10-09,,OH-01,S,1,0.06
1979-11-20,,OH-01,B,9.8,0.02
1979-11-20,,OH-01,M,5.2,0.08
1979-11-20,,OH-01,S,1,0.07
1979-11-27,,OH-01,B,9.1,0.1
1979-11-27,,OH-01,M,4.9,0.09
1979-11-27,,OH-01,S,1,0.12
1979-12-04,,OH-01,B,9.1,-9.999
1979-12-04,,OH-01,M,4.9,-9.999
1979-12-04,,OH-01,S,1,-9.999
1979-12-11,,OH-01,B,9.1,-9.999
1979-12-11,,OH-01,M,4.9,-9.999
1979-12-11,,OH-01,S,1,-9.999
1979-12-18,,OH-01,B,9.1,-9.999
1979-12-18,,OH-01,M,4.9,-9.999
1979-12-18,,OH-01,S,1,-9.999
1980-01-16,,OH-01,B,9.1,0.13
1980-01-16,,OH-01,M,4.9,0.07
1980-01-16,,OH-01,S,1,0.09
1980-01-22,,OH-01,B,9.1,0.14
1980-01-22,,OH-01,M,4.9,0.13
1980-01-22,,OH-01,S,1,0.11
1980-01-30,,OH-01,B,9.1,-9.999
1980-01-30,,OH-01,M,4.9,-9.999
1980-01-30,,OH-01,S,1,-9.999
1980-04-01,,OH-01,B,9.8,0.09
1980-04-01,,OH-01,M,5.2,0.07
1980-04-01,,OH-01,S,1,0.05
1980-04-10,,OH-01,B,9.1,0.34
1980-04-10,,OH-01,M,4.6,0.31
1980-04-10,,OH-01,S,1,0.25
1980-04-16,,OH-01,B,9.1,0.14
1980-04-16,,OH-01,M,4.9,0.11
1980-04-16,,OH-01,S,1,0.09
1980-04-23,,OH-01,B,9.1,0.07
1980-04-23,,OH-01,M,4.6,0.09
1980-04-23,,OH-01,S,1,0.1
1980-04-30,,OH-01,B,9.1,0.09
1980-04-30,,OH-01,M,4.9,0.1
1980-04-30,,OH-01,S,1,0.13
1980-05-05,,OH-01,B,9.1,0.04
1980-05-05,,OH-01,M,4.9,0.08
1980-05-05,,OH-01,S,1,0.14
1980-05-12,,OH-01,B,9.8,0.083
1980-05-12,,OH-01,M,5.2,0.08
1980-05-12,,OH-01,S,1,0.096
1980-05-20,,OH-01,B,9.1,0.049
1980-05-20,,OH-01,M,4.9,0.114
1980-05-20,,OH-01,S,1,0.136
1980-05-27,,OH-01,B,9.1,0.105
