
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1998-04-20,09:47:00,NS-27,S,1,0
1998-04-20,09:49:00,NS-27,M,3.5,0
1998-04-20,09:50:00,NS-27,B,6,0
1998-05-27,09:53:00,NS-27,S,1,0
1998-05-27,09:54:00,NS-27,M,3.5,0
1998-05-27,09:55:00,NS-27,B,6,0
1998-06-23,10:14:00,NS-27,S,1,0
1998-06-23,10:15:00,NS-27,M,3.5,0
1998-06-23,10:16:00,NS-27,B,6,0.055
1998-09-17,10:15:00,NS-27,S,1,0
1998-09-17,10:16:00,NS-27,M,3.5,0
1998-09-17,10:17:00,NS-27,B,6,0
1999-05-19,11:15:00,NS-27,S,1,0.0109
1999-05-19,11:17:00,NS-27,B,6,0.0838
1999-05-19,11:17:00,NS-27,M,3.5,0.0122
1999-06-09,10:08:00,NS-27,S,0.9,0.0115
1999-06-09,10:09:00,NS-27,M,3.5,0.0425
1999-06-09,10:10:00,NS-27,B,6,0.0187
1999-07-12,10:40:00,NS-27,S,1.1,0.0071
1999-07-12,10:41:00,NS-27,M,3.5,0.00862
1999-07-12,10:42:00,NS-27,B,6,0.0461
2000-05-15,09:58:00,NS-27,S,1,0.02
2000-05-15,09:59:00,NS-27,M,3.2,0.027
2000-05-15,10:00:00,NS-27,B,5.5,0.035
2000-06-27,10:09:00,NS-27,S,1,0.022
2000-06-27,10:11:00,NS-27,M,3,0.058
2000-06-27,10:12:00,NS-27,B,5.1,0
2000-08-01,10:03:00,NS-27,S,1.1,0
2000-08-01,10:04:00,NS-27,M,3,0
2000-08-01,10:06:00,NS-27,B,5.5,0.021
2000-10-17,09:52:00,NS-27,S,1,0.021
2000-10-17,09:53:00,NS-27,B,5,0.041
2000-10-17,09:53:00,NS-27,M,3,0.021
2001-06-07,00:09:40,NS-27,M,3,0.02
2001-06-07,00:09:40,NS-27,S,1,0.02
2001-06-07,00:09:41,NS-27,B,5,0.02
2001-07-09,00:10:08,NS-27,S,1,0.03
2001-07-09,00:10:09,NS-27,B,5,0.02
2001-07-09,00:10:09,NS-27,M,2.9,0.03
2001-07-30,00:10:07,NS-27,S,1.1,0
2001-07-30,00:10:08,NS-27,M,3.6,0
2001-07-30,00:10:09,NS-27,B,6,0.02
2001-08-29,00:10:09,NS-27,M,3.1,0
2001-08-29,00:10:09,NS-27,S,1.1,0
2001-08-29,00:10:11,NS-27,B,5.3,0
2001-10-22,00:09:48,NS-27,M,3.6,0
2001-10-22,00:09:48,NS-27,S,0.9,0
2001-10-22,00:09:49,NS-27,B,6.1,0
2002-05-28,09:55:00,NS-27,,3.5,0.021
2002-05-28,09:55:00,NS-27,S,1,0.025
2002-05-28,09:56:00,NS-27,B,6,0.068
2002-06-24,10:33:00,NS-27,S,1.1,0.029
2002-06-24,10:34:00,NS-27,,3.5,0.069
2002-06-24,10:35:00,NS-27,B,6,0
2002-07-15,10:35:00,NS-27,S,1,0.047
2002-07-15,10:36:00,NS-27,,3.5,0.028
2002-07-15,10:37:00,NS-27,B,6,0.013
2002-07-31,09:55:00,NS-27,S,1,0
2002-07-31,09:56:00,NS-27,,3.4,0
2002-07-31,09:57:00,NS-27,B,6,0.039
2002-08-26,09:51:00,NS-27,S,1.1,0.022
2002-08-26,09:52:00,NS-27,,3.5,0.015
2002-08-26,09:54:00,NS-27,B,6.1,0
2002-09-09,09:57:00,NS-27,S,1.1,0
2002-09-09,09:58:00,NS-27,,3.5,0
2002-09-09,09:59:00,NS-27,B,6,0.015
2002-11-13,10:18:00,NS-27,,3.3,0.094
2002-11-13,10:18:00,NS-27,S,1,0.096
2002-11-13,10:19:00,NS-27,B,5.6,0.096
2003-05-06,10:12:46,NS-27,S,1,-999
2003-05-06,10:13:26,NS-27,M,3,-999
2003-05-06,10:14:42,NS-27,B,5.6,-999
2003-06-02,10:22:33,NS-27,S,1.1,0.014
2003-06-02,10:23:32,NS-27,M,3.3,0.032
2003-06-02,10:24:22,NS-27,B,5.5,-999
2003-06-23,10:08:47,NS-27,S,1.1,-999
2003-06-23,10:09:35,NS-27,M,3,-999
2003-06-23,10:10:13,NS-27,B,5.1,-999
2003-07-14,09:49:27,NS-27,S,1,-999
2003-07-14,09:50:04,NS-27,M,3,-999
2003-07-14,09:50:48,NS-27,B,5.6,-999
2003-07-29,10:03:24,NS-27,S,1.1,-999
2003-07-29,10:04:05,NS-27,M,3.1,-999
2003-07-29,10:05:08,NS-27,B,5.1,-999
2003-08-14,10:09:41,NS-27,S,1.1,-999
2003-08-14,10:10:23,NS-27,M,3,-999
2003-08-14,10:10:56,NS-27,B,4.9,-999
2003-10-06,09:41:41,NS-27,S,1.1,0.038
2003-10-06,09:42:35,NS-27,M,3.3,0.026
2003-10-06,09:43:11,NS-27,B,5.4,0.018
2004-05-26,09:39:40,NS-27,S,1,0.03
2004-05-26,09:41:13,NS-27,M,3.6,0.041
2004-05-26,09:42:07,NS-27,B,6,0.16
2004-06-15,09:39:57,NS-27,S,1.1,0.061
2004-06-15,09:40:53,NS-27,M,3.5,0.047
2004-06-15,09:41:43,NS-27,B,6,0.056
2004-06-30,09:34:02,NS-27,S,1.1,0
2004-06-30,09:35:14,NS-27,M,3.5,0
2004-06-30,09:36:17,NS-27,B,6.5,0
2004-07-12,10:14:45,NS-27,S,1.1,
2004-07-12,10:15:21,NS-27,M,3.5,
2004-07-12,10:15:53,NS-27,B,6,0.017
2004-08-31,09:23:39,NS-27,S,1,0
2004-08-31,09:24:01,NS-27,M,3.5,0
2004-08-31,09:24:22,NS-27,B,6,0
2004-09-13,09:39:33,NS-27,S,1.2,0
2004-09-13,09:40:24,NS-27,M,3.3,0
2004-09-13,09:40:56,NS-27,B,5.7,0
2004-09-27,09:41:03,NS-27,S,1,0.017
2004-09-27,09:41:40,NS-27,M,3.5,0.035
2004-09-27,09:42:30,NS-27,B,6,0
2004-11-17,09:27:28,NS-27,S,0.9,0
2004-11-17,09:27:48,NS-27,B,5,
2004-11-17,09:28:22,NS-27,M,3,0.011
2005-04-18,09:27:55,NS-27,S,1,0
2005-04-18,09:28:39,NS-27,M,3.5,0
2005-04-18,09:29:20,NS-27,B,6,0.07
2005-05-16,09:38:25,NS-27,S,1,0.012
2005-05-16,09:38:53,NS-27,M,3.7,0.012
2005-05-16,09:39:13,NS-27,B,5.5,0.013
2005-06-01,09:25:11,NS-27,S,0.9,0
2005-06-01,09:25:35,NS-27,M,3.2,0.013
2005-06-01,09:26:04,NS-27,B,5.4,0.023
2005-06-20,09:44:29,NS-27,S,1,0
2005-06-20,09:45:23,NS-27,M,3.5,0
2005-06-20,09:45:58,NS-27,B,6,0.011
2005-07-11,09:55:54,NS-27,S,1,0.014
2005-07-11,09:56:21,NS-27,M,3,0.015
2005-07-11,09:56:58,NS-27,B,5,0.012
2005-08-02,09:54:23,NS-27,S,1,0
2005-08-02,09:54:45,NS-27,M,3.1,0
2005-08-02,09:55:11,NS-27,B,5.2,0
2005-08-16,09:39:36,NS-27,S,1,0
2005-08-16,09:40:23,NS-27,M,3.6,0
2005-08-16,09:41:50,NS-27,B,6,0
2005-10-13,10:00:19,NS-27,S,1.1,0.039
2005-10-13,10:01:33,NS-27,M,3.4,0.034
2005-10-13,10:02:19,NS-27,B,5.6,0
2006-05-04,09:37:24,NS-27,M,3.05,0.059
2006-05-04,09:38:01,NS-27,B,5.06,0.067
2006-05-04,11:03:23,NS-27,S,1.04,0.07
2006-05-23,09:41:28,NS-27,M,3.53,0.019
2006-05-23,09:42:07,NS-27,B,6,0
2006-05-23,11:01:33,NS-27,S,1.02,0.084
2006-06-28,09:49:58,NS-27,M,3.47,0.021
2006-06-28,09:50:45,NS-27,B,5.93,0.023
2006-06-28,11:19:10,NS-27,S,1.12,0.065
2006-08-22,10:05:47,NS-27,M,3.03,0.02
2006-08-22,10:06:44,NS-27,B,5.07,0.018
2006-08-22,11:24:07,NS-27,S,1.07,0.054
2006-09-06,09:39:58,NS-27,M,3.05,0.026
2006-09-06,09:40:17,NS-27,B,5.01,0.027
2006-09-06,13:30:38,NS-27,S,1.01,0.049
2006-10-25,09:44:49,NS-27,M,3.16,0
2006-10-25,09:45:59,NS-27,B,5.59,0
2006-10-25,11:23:22,NS-27,S,1.01,0.074
2007-04-17,09:17:27,NS-27,S,1.05,0
2007-04-17,09:18:00,NS-27,M,3.06,0
2007-04-17,09:18:29,NS-27,B,4.98,0
2007-05-09,10:23:34,NS-27,S,1,0
2007-05-09,10:23:57,NS-27,M,3.01,0
2007-05-09,10:24:21,NS-27,B,4.99,0
2007-05-30,09:48:12,NS-27,S,1.1,0
2007-05-30,09:48:57,NS-27,M,3.1,0
2007-05-30,09:49:51,NS-27,B,5.2,0
2007-06-12,09:53:48,NS-27,S,1.05,0
2007-06-12,09:54:15,NS-27,M,3.19,0
2007-06-12,09:54:50,NS-27,B,5.17,0.022
2007-06-26,09:56:19,NS-27,S,1.02,0
2007-06-26,09:56:54,NS-27,M,3.14,0
2007-06-26,09:57:28,NS-27,B,5.24,0
2007-07-18,09:47:16,NS-27,S,1.02,0
2007-07-18,09:48:22,NS-27,M,3.13,0
2007-07-18,09:48:52,NS-27,B,5.31,0
2007-07-31,09:52:51,NS-27,S,1.07,0
2007-07-31,09:53:23,NS-27,M,3.1,0
2007-07-31,09:53:59,NS-27,B,5.33,0
2007-09-04,09:45:40,NS-27,S,1.1,0
2007-09-04,09:46:42,NS-27,M,3.26,0
2007-09-04,09:47:36,NS-27,B,5.54,0
2007-10-17,09:47:06,NS-27,S,1,0
2007-10-17,09:47:39,NS-27,M,3.52,0
2007-10-17,09:48:02,NS-27,B,6.07,0
2008-04-23,09:41:40,NS-27,S,0.9,0.051
2008-04-23,09:42:07,NS-27,M,2.92,
2008-04-23,09:42:39,NS-27,B,5.06,0.1
2008-05-15,09:38:07,NS-27,S,1.03,0
2008-05-15,09:38:34,NS-27,M,3.05,0
2008-05-15,09:39:31,NS-27,B,5.19,0
2008-05-29,09:47:01,NS-27,S,1,0
2008-05-29,09:47:36,NS-27,M,3.02,0
2008-05-29,09:48:04,NS-27,B,5.02,0
2008-06-19,09:53:23,NS-27,S,1.1,0
2008-06-19,09:54:02,NS-27,M,3.4,0
2008-06-19,09:54:33,NS-27,B,5.7,0
2008-07-09,09:59:37,NS-27,S,1.1,0
2008-07-09,10:00:08,NS-27,M,3.6,0
2008-07-09,10:00:36,NS-27,B,5.8,0.053
2008-07-24,09:55:11,NS-27,S,0.92,0
2008-07-24,09:55:45,NS-27,M,3.28,0
2008-07-24,09:56:13,NS-27,B,5.59,0
2008-08-12,10:04:04,NS-27,S,1.11,0.031
2008-08-12,10:04:36,NS-27,M,3.25,0
2008-08-12,10:05:31,NS-27,B,5.5,0.034
2008-10-15,09:49:33,NS-27,S,0.99,0.046
2008-10-15,09:49:53,NS-27,M,3.07,0.043
2008-10-15,09:50:22,NS-27,B,5.03,0
2009-05-04,09:51:07,NS-27,S,1.01,0.023
2009-05-04,09:51:57,NS-27,M,3.54,0.019
2009-05-04,09:53:07,NS-27,B,5.56,0.033
2009-06-10,09:43:28,NS-27,S,0.93,0.025
2009-06-10,09:44:24,NS-27,M,3.87,0.017
2009-06-10,09:44:58,NS-27,B,5.91,0.033
2009-06-23,09:58:24,NS-27,S,1,0
2009-06-23,09:59:04,NS-27,M,3.33,0.018
2009-06-23,09:59:42,NS-27,B,5.62,0
2009-07-29,09:58:11,NS-27,S,1.07,0
2009-07-29,09:58:54,NS-27,M,3.01,0
2009-07-29,09:59:55,NS-27,B,4.94,0.035
2009-08-11,09:55:29,NS-27,S,1.17,0
2009-08-11,09:56:19,NS-27,M,3.51,0
2009-08-11,09:57:01,NS-27,B,6.05,0
2009-08-24,10:06:48,NS-27,S,1.02,0
2009-08-24,10:07:20,NS-27,M,3.62,0
2009-08-24,10:07:50,NS-27,B,6.07,0
2009-09-10,09:55:50,NS-27,S,1,0.017
2009-09-10,09:56:19,NS-27,M,3.53,0
2009-09-10,09:56:42,NS-27,B,6.09,0
2009-10-28,09:57:28,NS-27,S,1.12,0.093
2009-10-28,09:58:02,NS-27,M,3.27,0.07
2009-10-28,09:58:27,NS-27,B,5.58,0.078
2010-04-12,09:57:34,NS-27,S,1.05,0
2010-04-12,09:58:08,NS-27,M,3.68,0
2010-04-12,09:58:39,NS-27,B,5.54,0
2010-04-28,09:54:49,NS-27,S,1.09,0
2010-04-28,09:55:32,NS-27,M,2.97,0
2010-04-28,09:56:17,NS-27,B,4.97,0
2010-05-19,10:02:16,NS-27,S,1.01,0
2010-05-19,10:02:45,NS-27,M,3.64,0
2010-05-19,10:03:27,NS-27,B,6.09,0
2010-06-01,10:03:26,NS-27,S,0.96,0
2010-06-01,10:03:56,NS-27,M,3.06,0
2010-06-01,10:04:29,NS-27,B,5.15,0
2010-06-17,10:00:00,NS-27,S,1.05,0
2010-06-17,10:00:50,NS-27,M,3.11,0
2010-06-17,10:01:29,NS-27,B,6.02,0
2010-06-30,09:54:23,NS-27,S,0.99,0.012
2010-06-30,09:54:57,NS-27,M,3.41,0
2010-06-30,09:55:31,NS-27,B,5.92,0.041
2010-07-14,09:59:23,NS-27,S,0.98,0
2010-07-14,10:00:10,NS-27,M,3.05,0
2010-07-14,10:00:52,NS-27,B,5.08,0
2010-08-04,10:02:40,NS-27,S,1.08,0
2010-08-04,10:03:21,NS-27,M,3.18,0
2010-08-04,10:03:51,NS-27,B,5.43,0
2010-08-19,09:59:37,NS-27,S,1.03,0
2010-08-19,10:00:12,NS-27,M,3.51,0
2010-08-19,10:00:43,NS-27,B,6.14,0
2010-09-27,10:01:13,NS-27,S,1.03,0.04
2010-09-27,10:01:58,NS-27,M,3.21,0
2010-09-27,10:02:38,NS-27,B,5.49,0
2010-11-08,10:10:03,NS-27,S,1.04,0
2010-11-08,10:10:34,NS-27,M,3.63,0
2010-11-08,10:11:00,NS-27,B,6.03,0
