
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1979-10-05,,SS-06,B,8.5,0.01
1979-10-05,,SS-06,M,4.6,0.01
1979-10-05,,SS-06,S,1,0.01
1979-10-09,,SS-06,B,7.3,0.01
1979-10-09,,SS-06,M,4.6,0.01
1979-10-09,,SS-06,S,1,0.01
1979-11-20,,SS-06,B,8.5,0.01
1979-11-20,,SS-06,M,4.6,0.01
1979-11-20,,SS-06,S,1,0.01
1979-11-27,,SS-06,B,7.3,0.04
1979-11-27,,SS-06,M,4,0.04
1979-11-27,,SS-06,S,1,0.04
1979-12-04,,SS-06,B,8.5,0.01
1979-12-04,,SS-06,M,4.6,0.01
1979-12-04,,SS-06,S,1,0.01
1979-12-13,,SS-06,B,8.5,0.03
1979-12-13,,SS-06,M,4.6,0.04
1979-12-13,,SS-06,S,1,0.03
1979-12-18,,SS-06,B,8.5,0.03
1979-12-18,,SS-06,M,4.6,0.04
1979-12-18,,SS-06,S,1,0.03
1980-04-22,,SS-06,B,8.5,0.03
1980-04-22,,SS-06,M,4.6,0.03
1980-04-22,,SS-06,S,1,0.03
1980-05-06,,SS-06,B,7.9,0.02
1980-05-06,,SS-06,M,4.3,0.02
1980-05-06,,SS-06,S,1,0.03
1980-05-14,,SS-06,B,9.1,0.028
1980-05-14,,SS-06,M,4.9,0.025
1980-05-14,,SS-06,S,1,0.025
1980-05-21,,SS-06,B,7.9,0.016
1980-05-21,,SS-06,M,4.3,0.021
1980-05-21,,SS-06,S,1,0.018
1980-06-03,,SS-06,B,7.9,0.011
1980-06-03,,SS-06,M,4.3,0.01
1980-06-03,,SS-06,S,1,0.012
1980-06-11,,SS-06,B,7.9,0.03
1980-06-11,,SS-06,M,4.3,0.047
1980-06-11,,SS-06,S,1,0.044
1980-06-17,,SS-06,B,7.9,0.01
1980-06-17,,SS-06,M,4.3,0.01
1980-06-17,,SS-06,S,1,0.01
1980-06-24,,SS-06,B,7.9,0.011
1980-06-24,,SS-06,M,4.3,0.012
1980-06-24,,SS-06,S,1,0.008
1980-07-01,,SS-06,B,7.9,0.01
1980-07-01,,SS-06,M,4.3,0.009
1980-07-01,,SS-06,S,1,0.01
1980-07-15,,SS-06,B,7.9,0.01
1980-07-15,,SS-06,M,4.3,0.011
1980-07-15,,SS-06,S,1,0.01
1980-07-22,,SS-06,B,7.3,0.015
1980-07-22,,SS-06,M,4,0.012
1980-07-22,,SS-06,S,1,0.01
1980-07-29,,SS-06,B,7.9,0.01
1980-07-29,,SS-06,M,4.3,0.01
1980-07-29,,SS-06,S,1,0.008
1980-08-26,,SS-06,B,7.3,0.016
1980-08-26,,SS-06,M,4,0.014
1980-08-26,,SS-06,S,1,0.01
1980-09-09,,SS-06,B,7.9,0.011
1980-09-09,,SS-06,M,4.3,0.01
1980-09-09,,SS-06,S,1,0.013
1980-09-23,,SS-06,B,7.3,0.023
1980-09-23,,SS-06,M,4,0.021
1980-09-23,,SS-06,S,1,0.022
1980-10-07,,SS-06,B,7.3,0.029
1980-10-07,,SS-06,M,4,0.021
1980-10-07,,SS-06,S,1,0.024
1980-11-04,,SS-06,B,7.3,0.112
1980-11-04,,SS-06,M,4,0.113
1980-11-04,,SS-06,S,1,0.112
1980-11-19,,SS-06,B,7.3,0.013
1980-11-19,,SS-06,M,4,0.015
1980-11-19,,SS-06,S,1,0.012
1981-04-15,,SS-06,B,7.3,0.017
1981-04-15,,SS-06,M,4,0.021
1981-04-15,,SS-06,S,1,0.015
1981-05-13,,SS-06,B,7.3,0.012
1981-05-13,,SS-06,M,4,0.018
1981-05-13,,SS-06,S,1,0.018
1981-06-02,,SS-06,B,7.3,0.006
1981-06-02,,SS-06,M,4,0.008
1981-06-02,,SS-06,S,1,0.013
1981-06-16,,SS-06,B,8,0.024
1981-06-16,,SS-06,M,4.3,0.014
1981-06-16,,SS-06,S,1,0.014
1981-07-16,,SS-06,B,7.9,0.013
1981-07-16,,SS-06,M,4.3,0.006
1981-07-16,,SS-06,S,1,0.01
1981-08-04,,SS-06,B,8,0.008
1981-08-04,,SS-06,M,4,0.007
1981-08-04,,SS-06,S,1,0.007
1981-08-26,,SS-06,B,7.3,0.007
1981-08-26,,SS-06,M,4,0.007
1981-08-26,,SS-06,S,1,0.007
1981-09-18,,SS-06,B,7.3,0.023
1981-09-18,,SS-06,M,3.7,0.011
1981-09-18,,SS-06,S,1,0.012
1981-10-08,,SS-06,B,4.3,0.024
1981-10-08,,SS-06,M,4,0.025
1981-10-08,,SS-06,S,1,0.022
1981-10-20,,SS-06,B,6.7,0.024
1981-10-20,,SS-06,M,3.7,0.017
1981-10-20,,SS-06,S,1,0.03
1981-11-17,,SS-06,B,7.3,0.01
1981-11-17,,SS-06,M,4,0.011
1981-11-17,,SS-06,S,1,0.006
1982-06-22,,SS-06,B,8,0.007
1982-06-22,,SS-06,M,4,0.008
1982-06-22,,SS-06,S,1,0.005
1982-07-14,,SS-06,B,7,0.007
1982-07-14,,SS-06,M,4,0.015
1982-07-14,,SS-06,S,1,0.004
1982-08-11,,SS-06,B,7,0.009
1982-08-11,,SS-06,M,4,0.013
1982-08-11,,SS-06,S,1,0.011
1985-04-02,,SS-06,B,9,0.051
1985-04-02,,SS-06,M,5,0.045
1985-04-02,,SS-06,S,1,0.047
1985-05-10,,SS-06,B,9,0.013
1985-05-10,,SS-06,M,5,0.025
1985-05-10,,SS-06,S,1,0.036
1985-05-22,,SS-06,B,9,0.019
1985-05-22,,SS-06,M,5,0.019
1985-05-22,,SS-06,S,1,0.016
1985-06-06,,SS-06,B,8.7,0.01
1985-06-06,,SS-06,M,4,0.026
1985-06-06,,SS-06,S,1,0.007
1985-06-18,,SS-06,B,8,0.013
1985-06-18,,SS-06,M,4,0.013
1985-06-18,,SS-06,S,1,0.014
1985-07-01,,SS-06,B,9,0.006
1985-07-01,,SS-06,M,5,0.006
1985-07-01,,SS-06,S,1,0.006
1985-07-15,,SS-06,B,9,0.052
1985-07-15,,SS-06,M,5,0.048
1985-07-15,,SS-06,S,1,0.058
1985-07-29,,SS-06,B,8,0.021
1985-07-29,,SS-06,M,4,0.036
1985-07-29,,SS-06,S,1,0.035
1985-08-14,,SS-06,B,9,0.022
1985-08-14,,SS-06,M,5,0.033
1985-08-14,,SS-06,S,1,0.026
1985-08-26,,SS-06,B,9,0.016
1985-08-26,,SS-06,M,5,0.016
1985-08-26,,SS-06,S,1,0.019
1985-09-18,,SS-06,B,9,0.011
1985-09-18,,SS-06,M,5,0.038
1985-09-18,,SS-06,S,1,0.011
1985-09-24,,SS-06,B,8,0.015
1985-09-24,,SS-06,M,4,0.015
1985-09-24,,SS-06,S,1,0.014
1985-10-10,,SS-06,B,9,0.014
1985-10-10,,SS-06,M,5,0.014
1985-10-10,,SS-06,S,1,0.014
1985-10-24,,SS-06,B,9,0.017
1985-10-24,,SS-06,M,5,0.025
1985-10-24,,SS-06,S,1,0.024
1985-11-19,,SS-06,B,9,0.026
1985-11-19,,SS-06,M,5,0.022
1985-11-19,,SS-06,S,1,0.019
1986-04-11,,SS-06,B,9,0.026
1986-04-11,,SS-06,M,5,0.025
1986-04-11,,SS-06,S,1,0.025
1986-04-23,,SS-06,B,8,0.024
1986-04-23,,SS-06,M,4,0.021
1986-04-23,,SS-06,S,1,0.026
1986-05-06,,SS-06,B,8,0.004
1986-05-06,,SS-06,M,4,0.006
1986-05-06,,SS-06,S,1,0.006
1986-05-22,,SS-06,B,8,0.023
1986-05-22,,SS-06,M,4,0.016
1986-05-22,,SS-06,S,1,0.02
1986-06-04,,SS-06,B,9,0.009
1986-06-04,,SS-06,M,5,0.014
1986-06-04,,SS-06,S,1,0.02
1986-06-17,,SS-06,B,9,0.003
1986-06-17,,SS-06,M,5,0.003
1986-06-17,,SS-06,S,1,0.003
1986-07-01,,SS-06,B,9,0.016
1986-07-01,,SS-06,M,5,0.01
1986-07-01,,SS-06,S,1,0.018
1986-07-17,,SS-06,B,9,0.009
1986-07-17,,SS-06,M,5,0.008
1986-07-17,,SS-06,S,1,0.026
1986-07-30,,SS-06,B,9,0.009
1986-07-30,,SS-06,M,5,0.008
1986-07-30,,SS-06,S,1,0.006
1986-08-13,,SS-06,B,9,0.01
1986-08-13,,SS-06,M,5,0.009
1986-08-13,,SS-06,S,1,0.009
1986-09-09,,SS-06,B,8,0.011
1986-09-09,,SS-06,M,4,0.01
1986-09-09,,SS-06,S,1,0.008
1986-09-23,,SS-06,B,8,0.05
1986-09-23,,SS-06,M,4,0.031
1986-09-23,,SS-06,S,1,0.03
1986-10-08,,SS-06,B,9,0.026
1986-10-08,,SS-06,M,5,0.027
1986-10-08,,SS-06,S,1,0.029
1986-10-22,,SS-06,B,9,0.028
1986-10-22,,SS-06,M,5,0.017
1986-10-22,,SS-06,S,1,0.018
1986-11-06,,SS-06,B,9,0.029
1986-11-06,,SS-06,M,5,0.034
1986-11-06,,SS-06,S,1,0.035
1986-12-16,,SS-06,B,8,0.039
1986-12-16,,SS-06,M,4,0.228
1986-12-16,,SS-06,S,1,0.02
1987-04-09,,SS-06,B,8,0.009
1987-04-09,,SS-06,M,4,0.012
1987-04-09,,SS-06,S,1,0.009
1987-04-23,,SS-06,B,9,0.151
1987-04-23,,SS-06,M,5,0.028
1987-04-23,,SS-06,S,1,0.024
1987-05-06,,SS-06,B,9,0.015
1987-05-06,,SS-06,M,5,0.019
1987-05-06,,SS-06,S,1,0.019
1987-05-21,,SS-06,B,9,0.013
1987-05-21,,SS-06,M,5,0.017
1987-05-21,,SS-06,S,1,0.018
1987-06-02,,SS-06,B,8,0.01
1987-06-02,,SS-06,M,4,0.045
1987-06-02,,SS-06,S,1,0.046
1987-06-17,,SS-06,B,9,0.024
1987-06-17,,SS-06,M,5,0.032
1987-06-17,,SS-06,S,1,0.024
1987-06-30,,SS-06,B,8,0.036
1987-06-30,,SS-06,M,4,0.009
1987-06-30,,SS-06,S,1,0.006
1987-07-16,,SS-06,B,8,0.018
1987-07-16,,SS-06,M,5,0.02
1987-07-16,,SS-06,S,1,0.01
1987-07-28,,SS-06,B,8,0.03
1987-07-28,,SS-06,M,4,0.02
1987-07-28,,SS-06,S,1,0.01
1987-08-11,,SS-06,B,8,0.014
1987-08-11,,SS-06,M,4,0.011
1987-08-11,,SS-06,S,1,0.014
1987-08-25,,SS-06,B,8,0.018
1987-08-25,,SS-06,M,4,0.012
1987-08-25,,SS-06,S,1,0.012
1987-09-08,,SS-06,B,9,0.018
1987-09-08,,SS-06,M,5,0.011
1987-09-08,,SS-06,S,1,0.01
1987-09-23,,SS-06,B,9,0.013
1987-09-23,,SS-06,M,5,0.012
1987-09-23,,SS-06,S,1,0.01
1987-10-20,,SS-06,B,7,0.018
1987-10-20,,SS-06,M,3.5,0.022
1987-10-20,,SS-06,S,1,0.02
1987-11-03,,SS-06,B,8,0.02
1987-11-03,,SS-06,M,4,0.03
1987-11-03,,SS-06,S,1,0.018
1988-05-11,,SS-06,B,8,0.016
1988-05-11,,SS-06,M,4,0.016
1988-05-11,,SS-06,S,1,0.016
1988-06-06,,SS-06,B,8,0.01
1988-06-06,,SS-06,M,4,0.007
1988-06-06,,SS-06,S,1,0.009
1988-07-06,,SS-06,B,8,0.006
1988-07-06,,SS-06,M,4,0.005
1988-07-06,,SS-06,S,1,0.008
1988-07-27,,SS-06,B,8,0.008
1988-07-27,,SS-06,M,4,0.005
1988-07-27,,SS-06,S,1,0.004
1988-08-11,,SS-06,B,8,0.024
1988-08-11,,SS-06,M,4,0.061
1988-08-11,,SS-06,S,1,0.016
1988-09-12,,SS-06,B,8,0.014
1988-09-12,,SS-06,M,4,0.019
1988-09-12,,SS-06,S,1,0.026
1988-09-27,,SS-06,B,8,0.01
1988-09-27,,SS-06,M,4,0.017
1988-09-27,,SS-06,S,1,0.015
1989-05-02,,SS-06,B,8,0.006
1989-05-02,,SS-06,M,4,0.014
1989-05-02,,SS-06,S,1,0.01
1989-05-16,,SS-06,B,8,0.012
1989-05-16,,SS-06,M,4,0.012
1989-05-16,,SS-06,S,1,0.016
1989-05-31,,SS-06,B,8,0.013
1989-05-31,,SS-06,M,4,0.02
1989-05-31,,SS-06,S,1,0.022
1989-06-26,,SS-06,B,7,0.222
1989-06-26,,SS-06,M,3.5,0.036
1989-06-26,,SS-06,S,1,0.026
1989-07-24,,SS-06,B,8,0.022
1989-07-24,,SS-06,M,4,0.002
1989-07-24,,SS-06,S,1,0.002
1989-08-14,,SS-06,B,8,0.007
1989-08-14,,SS-06,M,4,0.011
1989-08-14,,SS-06,S,1,0.008
1989-08-30,,SS-06,B,7,0.023
1989-08-30,,SS-06,M,3.5,0.02
1989-08-30,,SS-06,S,1,0.022
1989-09-11,,SS-06,B,7,0.081
1989-09-11,,SS-06,M,3.5,0.003
1989-09-11,,SS-06,S,1,0.007
1989-11-07,,SS-06,B,8,0.021
1989-11-07,,SS-06,M,4,0.02
1989-11-07,,SS-06,S,1,0.016
1990-04-24,,SS-06,B,8,0.009
1990-04-24,,SS-06,M,4,0.008
1990-04-24,,SS-06,S,1,0.009
1990-05-15,,SS-06,B,7,0.008
1990-05-15,,SS-06,M,4,0.006
1990-05-15,,SS-06,S,1,0.006
1990-05-23,,SS-06,B,8,0.026
1990-05-23,,SS-06,M,4,0.028
1990-05-23,,SS-06,S,1,0.036
1990-06-05,,SS-06,B,7.1,0.011
1990-06-05,,SS-06,M,3.3,0.016
1990-06-05,,SS-06,S,1,0.015
1990-06-27,,SS-06,B,7,0.004
1990-06-27,,SS-06,M,3.5,0.004
1990-06-27,,SS-06,S,1.1,0.004
1990-07-25,,SS-06,B,7,0.023
1990-07-25,,SS-06,M,3.5,0.021
1990-07-25,,SS-06,S,1,0.013
1990-08-02,,SS-06,B,7,0.006
1990-08-02,,SS-06,M,3.5,0.005
1990-08-02,,SS-06,S,1,0.006
1990-08-23,,SS-06,B,8,0.014
1990-08-23,,SS-06,M,4,0.014
1990-08-23,,SS-06,S,1,0.01
1990-08-28,,SS-06,B,7.9,0.009
1990-08-28,,SS-06,M,4.1,0.008
1990-08-28,,SS-06,S,1,0.01
1990-09-13,,SS-06,B,5.8,0.01
1990-09-13,,SS-06,M,3,0.006
1990-09-13,,SS-06,S,1,0.007
1990-10-11,,SS-06,B,8.1,0.019
1990-10-11,,SS-06,M,4,0.014
1990-10-11,,SS-06,S,1.1,0.012
1990-11-01,,SS-06,B,7,0.015
1990-11-01,,SS-06,M,3.4,0.015
1990-11-01,,SS-06,S,1,0.017
1991-04-18,,SS-06,B,7,0.011
1991-04-18,,SS-06,M,3.5,0.011
1991-04-18,,SS-06,S,1,0.013
1991-05-02,,SS-06,B,6.9,0.017
1991-05-02,,SS-06,M,3.5,0.025
1991-05-02,,SS-06,S,1,0.01
1991-05-14,,SS-06,B,7,0.01
1991-05-14,,SS-06,M,3.5,0.013
1991-05-14,,SS-06,S,1.1,0.018
1991-06-25,,SS-06,B,8,0.011
1991-06-25,,SS-06,M,4,0.014
1991-06-25,,SS-06,S,1,0.014
1991-07-09,,SS-06,B,7.2,0.014
1991-07-09,,SS-06,M,3.4,0.011
1991-07-09,,SS-06,S,1.1,0.011
1991-07-23,,SS-06,B,7.9,0.018
1991-07-23,,SS-06,M,4,0.012
1991-07-23,,SS-06,S,1,0.012
1991-08-14,,SS-06,B,7,0.025
1991-08-14,,SS-06,M,3.5,0.011
1991-08-14,,SS-06,S,1,0.014
1991-09-05,,SS-06,B,7.1,0.013
1991-09-05,,SS-06,M,3.9,0.012
1991-09-05,,SS-06,S,0.9,0.013
1991-09-24,,SS-06,B,7,0.01
1991-09-24,,SS-06,M,3,0.01
1991-09-24,,SS-06,S,1,0.009
1991-10-08,,SS-06,B,7.1,0.016
1991-10-08,,SS-06,M,3.6,0.016
1991-10-08,,SS-06,S,1.1,0.014
1991-11-13,,SS-06,B,8,0.026
1991-11-13,,SS-06,M,3.9,0.038
1991-11-13,,SS-06,S,1,0.019
1992-06-08,,SS-06,B,7,0.008
1992-06-08,,SS-06,M,3.5,0.01
1992-06-08,,SS-06,S,1,0.009
1992-06-24,,SS-06,B,7.2,0.017
1992-06-24,,SS-06,M,3.5,0.011
1992-06-24,,SS-06,S,1.1,0.009
1992-08-18,,SS-06,B,7,0.01
1992-08-18,,SS-06,M,3.5,0.008
1992-08-18,,SS-06,S,1,0.009
1992-09-01,,SS-06,B,7,0.013
1992-09-01,,SS-06,M,3.5,0.008
1992-09-01,,SS-06,S,1,0.011
1992-09-15,,SS-06,B,7,0.01
1992-09-15,,SS-06,M,4,0.011
1992-09-15,,SS-06,S,1,0.009
1992-09-29,,SS-06,B,6.1,0.01
1992-09-29,,SS-06,M,3.5,0.006
1992-09-29,,SS-06,S,1.1,0.006
1992-10-27,,SS-06,B,8.8,0.014
1992-10-27,,SS-06,M,8.8,0.014
1992-10-27,,SS-06,S,8.8,0.013
1993-05-10,,SS-06,B,7,0.011
1993-05-10,,SS-06,M,4,0.007
1993-05-10,,SS-06,S,1,0.01
1993-06-16,,SS-06,B,6.8,0.008
1993-06-16,,SS-06,M,4.1,0.007
1993-06-16,,SS-06,S,1,0.006
1993-07-08,,SS-06,B,8,0.013
1993-07-08,,SS-06,M,4.5,0.01
1993-07-08,,SS-06,S,1,0.01
1993-07-20,,SS-06,B,8,0.012
1993-07-20,,SS-06,M,4,0.009
1993-07-20,,SS-06,S,1,0.009
1993-08-03,,SS-06,B,8,0.009
1993-08-03,,SS-06,M,4,0.011
1993-08-03,,SS-06,S,1,0.01
1993-08-17,,SS-06,B,7,0.007
1993-08-17,,SS-06,M,4,0.006
1993-08-17,,SS-06,S,1,0.006
1993-09-30,,SS-06,B,8,0.019
1993-09-30,,SS-06,M,4,0.018
1993-09-30,,SS-06,S,1,0.017
1993-10-14,,SS-06,B,7.7,0.018
1993-10-14,,SS-06,M,4.1,0.019
1993-10-14,,SS-06,S,1,0.017
1993-11-08,,SS-06,B,7,0.018
1993-11-08,,SS-06,M,4.1,0.017
1993-11-08,,SS-06,S,1,0.017
1994-05-31,,SS-06,B,7,-9.999
1994-05-31,,SS-06,M,4.5,-9.999
1994-05-31,,SS-06,S,1,-9.999
1994-06-14,,SS-06,B,7.9,0.008
1994-06-14,,SS-06,M,4.5,0.008
1994-06-14,,SS-06,S,0.9,0.005
1994-06-30,,SS-06,B,7,0.006
1994-06-30,,SS-06,M,4,0.007
1994-06-30,,SS-06,S,1,0.008
1994-07-11,,SS-06,B,8,0.012
1994-07-11,,SS-06,M,4.5,0.008
1994-07-11,,SS-06,S,1,0.013
1994-07-25,,SS-06,B,7,0.011
1994-07-25,,SS-06,M,4,0.01
1994-07-25,,SS-06,S,1,0.008
1994-08-18,,SS-06,B,8,0.007
1994-08-18,,SS-06,M,4.5,0.012
1994-08-18,,SS-06,S,1,0.013
1994-09-08,,SS-06,B,8,0.011
1994-09-08,,SS-06,M,4.5,0.009
1994-09-08,,SS-06,S,1,0.007
1994-09-20,,SS-06,B,8,0.01
1994-09-20,,SS-06,M,4.5,0.007
1994-09-20,,SS-06,S,1,0.007
1994-10-20,,SS-06,B,7,0.007
1994-10-20,,SS-06,M,4,0.009
1994-10-20,,SS-06,S,1,0.01
1995-04-25,,SS-06,B,8,0.012
1995-04-25,,SS-06,M,4.5,0.012
1995-04-25,,SS-06,S,1,0.012
1995-05-15,,SS-06,B,7,0.013
1995-05-15,,SS-06,M,4,0.013
1995-05-15,,SS-06,S,1,0.012
1995-06-14,,SS-06,B,7,0.008
1995-06-14,,SS-06,M,4,0.025
1995-06-14,,SS-06,S,1,0.028
1995-06-29,,SS-06,B,7,0.009
1995-06-29,,SS-06,M,4,0.009
1995-06-29,,SS-06,S,1,0.008
1995-07-31,,SS-06,B,7,0.005
1995-07-31,,SS-06,M,4,0.007
1995-07-31,,SS-06,S,1,0.007
1995-09-11,,SS-06,B,7,0.018
1995-09-11,,SS-06,M,4.1,0.017
1995-09-11,,SS-06,S,1,0.016
1995-09-25,,SS-06,B,7,0.008
1995-09-25,,SS-06,M,3.9,0.004
1995-09-25,,SS-06,S,1,0.004
1995-10-30,,SS-06,B,7,0.008
1995-10-30,,SS-06,M,4,0.008
1995-10-30,,SS-06,S,0.9,0.008
1996-04-17,,SS-06,B,8,0.073
1996-04-17,,SS-06,M,4,0.01
1996-04-17,,SS-06,S,1.1,0.009
1996-05-14,,SS-06,B,7,0.009
1996-05-14,,SS-06,M,4,0.01
1996-05-14,,SS-06,S,1,0.012
1996-06-04,,SS-06,B,7,0.013
1996-06-04,,SS-06,M,4,0.014
1996-06-04,,SS-06,S,1,0.014
1996-07-02,,SS-06,B,8,0.009
1996-07-02,,SS-06,M,4.5,0.021
1996-07-02,,SS-06,S,1,0.015
1996-07-15,,SS-06,B,7,0.009
1996-07-15,,SS-06,M,4,0.009
1996-07-15,,SS-06,S,1,0.014
1996-07-29,,SS-06,B,8,0.009
1996-07-29,,SS-06,M,4.5,0.055
1996-07-29,,SS-06,S,1,0.015
1996-08-20,,SS-06,B,8,0.009
1996-08-20,,SS-06,M,4.5,0.011
1996-08-20,,SS-06,S,1,0.009
1996-09-03,,SS-06,B,7,0.009
1996-09-03,,SS-06,M,4,0.017
1996-09-03,,SS-06,S,1,0.009
1996-09-23,,SS-06,B,7,0.01
1996-09-23,,SS-06,M,4,0.012
1996-09-23,,SS-06,S,1,0.017
1996-10-28,,SS-06,B,8,0.022
1996-10-28,,SS-06,M,4.4,0.009
1996-10-28,,SS-06,S,1,0.009
1997-05-06,,SS-06,B,8,0.016
1997-05-06,,SS-06,M,4.5,0.009
1997-05-06,,SS-06,S,1,0.016
1997-05-21,,SS-06,B,7.5,0.022
1997-05-21,,SS-06,M,4,0.01
1997-05-21,,SS-06,S,1,0.02
1997-06-05,,SS-06,B,8,0.009
1997-06-05,,SS-06,M,4.5,0.009
1997-06-05,,SS-06,S,1,0.014
1997-06-26,,SS-06,B,8,0.009
1997-06-26,,SS-06,M,4.5,0.009
1997-06-26,,SS-06,S,1,0.009
1997-07-24,,SS-06,B,8,0.009
1997-07-24,,SS-06,M,4.5,0.009
1997-07-24,,SS-06,S,1,0.018
1997-08-07,,SS-06,B,8,0.014
1997-08-07,,SS-06,M,4.5,0.015
1997-08-07,,SS-06,S,1,0.015
1997-08-19,,SS-06,B,8,0.01
1997-08-19,,SS-06,M,4.5,0.009
1997-08-19,,SS-06,S,1,0.009
1997-09-16,,SS-06,B,8,0.009
1997-09-16,,SS-06,M,4.2,0.009
1997-09-16,,SS-06,S,1,0.009
1997-10-16,,SS-06,B,8,0.011
1997-10-16,,SS-06,M,4.5,0.031
1997-10-16,,SS-06,S,1,0.024
1997-11-13,,SS-06,B,8,0.049
1997-11-13,,SS-06,M,4,0.027
1997-11-13,,SS-06,S,1.1,0.042
1998-04-06,08:37:00,SS-06,M,4.5,0.02
1998-04-06,08:37:00,SS-06,S,1,0.024
1998-04-06,08:39:00,SS-06,B,8,0.044
1998-04-28,08:38:00,SS-06,M,4,0.029
1998-04-28,08:38:00,SS-06,S,0.9,0.032
1998-04-28,08:40:00,SS-06,B,7,0.028
1998-05-19,08:44:00,SS-06,S,1,0.02
1998-05-19,08:45:00,SS-06,M,4.6,0
1998-05-19,08:46:00,SS-06,B,8,0
1998-06-04,08:48:00,SS-06,S,1,0
1998-06-04,08:50:00,SS-06,M,4.5,0
1998-06-04,08:52:00,SS-06,B,7.5,0
1998-06-22,08:44:00,SS-06,S,1,0
1998-06-22,08:45:00,SS-06,M,4,0.028
1998-06-22,08:46:00,SS-06,B,7,0
1998-07-09,08:45:00,SS-06,S,1,0
1998-07-09,08:46:00,SS-06,M,4.5,0
1998-07-09,08:47:00,SS-06,B,8,0.025
1998-08-13,08:40:00,SS-06,S,1,0.068
1998-08-13,08:41:00,SS-06,M,4,0
1998-08-13,08:42:00,SS-06,B,7,0
1998-09-03,08:45:00,SS-06,S,1,0
1998-09-03,08:46:00,SS-06,M,4.5,0
1998-09-03,08:47:00,SS-06,B,8,0
1998-09-14,08:34:00,SS-06,M,4,0
1998-09-14,08:34:00,SS-06,S,1,0
1998-09-14,08:35:00,SS-06,B,7,0
1998-10-26,08:16:00,SS-06,S,1,0.072
1998-10-26,08:17:00,SS-06,M,4,0.02
1998-10-26,08:18:00,SS-06,B,7,0
1998-11-09,08:29:00,SS-06,S,1,0.026
1998-11-09,08:30:00,SS-06,M,4,0.041
1998-11-09,08:31:00,SS-06,B,7,0.029
1999-04-13,08:17:00,SS-06,M,4,0.0202
1999-04-13,08:17:00,SS-06,S,1.1,0.013
1999-04-13,08:20:00,SS-06,B,7,0.0662
1999-04-26,08:23:00,SS-06,S,1,0.00912
1999-04-26,08:25:00,SS-06,M,4,0.00926
1999-04-26,08:26:00,SS-06,B,7,0.00709
1999-05-27,08:19:00,SS-06,S,1,0.0191
1999-05-27,08:21:00,SS-06,M,4,0.0133
1999-05-27,08:22:00,SS-06,B,7,0.0111
1999-06-16,08:20:00,SS-06,S,1.1,0.0134
1999-06-16,08:21:00,SS-06,B,7,0.00367
1999-06-16,08:21:00,SS-06,M,4,0.00772
1999-06-30,08:30:00,SS-06,S,1,0.0069
1999-06-30,08:31:00,SS-06,M,4,0.01
1999-06-30,08:32:00,SS-06,B,7,0.00635
1999-07-28,08:50:00,SS-06,S,1,0.00748
1999-07-28,08:51:00,SS-06,M,4,0.0231
