
Collection Date,Collection Time,Site,Sample Depth,Depth,Total Phosphorus
1980-11-19,,SS-05,M,2.4,0.016
1980-11-19,,SS-05,S,1,0.015
1981-04-15,,SS-05,B,4.3,0.052
1981-04-15,,SS-05,M,2.4,0.031
1981-04-15,,SS-05,S,1,0.025
1981-05-13,,SS-05,B,4.9,0.021
1981-05-13,,SS-05,M,2.7,0.02
1981-05-13,,SS-05,S,1,0.023
1981-06-02,,SS-05,B,4.9,0.011
1981-06-02,,SS-05,M,2.7,0.011
1981-06-02,,SS-05,S,1,0.016
1981-06-16,,SS-05,B,5.3,0.015
1981-06-16,,SS-05,M,3,0.018
1981-06-16,,SS-05,S,1,0.012
1981-07-16,,SS-05,B,4.9,0.013
1981-07-16,,SS-05,M,2.4,0.016
1981-07-16,,SS-05,S,1,0.016
1981-08-04,,SS-05,B,4.7,0.014
1981-08-04,,SS-05,M,2.7,0.01
1981-08-04,,SS-05,S,1,0.013
1981-08-26,,SS-05,B,5.5,0.024
1981-08-26,,SS-05,M,3,0.017
1981-08-26,,SS-05,S,1,0.016
1981-09-18,,SS-05,B,4.9,0.021
1981-09-18,,SS-05,M,2.7,0.012
1981-09-18,,SS-05,S,1,0.013
1981-10-08,,SS-05,B,4.9,0.036
1981-10-08,,SS-05,M,2.7,0.03
1981-10-08,,SS-05,S,1,0.028
1981-10-20,,SS-05,B,4.9,0.054
1981-10-20,,SS-05,M,2.7,0.036
1981-10-20,,SS-05,S,1,0.038
1981-11-17,,SS-05,B,4.9,0.018
1981-11-17,,SS-05,M,2.7,0.016
1981-11-17,,SS-05,S,1,0.014
1982-06-22,,SS-05,B,5,0.014
1982-06-22,,SS-05,M,2.5,0.013
1982-06-22,,SS-05,S,1,0.017
1982-07-14,,SS-05,B,5.5,0.009
1982-07-14,,SS-05,M,3,0.009
1982-07-14,,SS-05,S,1,0.005
1982-08-11,,SS-05,B,4,0.026
1982-08-11,,SS-05,M,2,0.019
1982-08-11,,SS-05,S,1,0.025
1985-04-02,,SS-05,B,5,0.063
1985-04-02,,SS-05,M,2.5,0.047
1985-04-02,,SS-05,S,1,0.031
1985-05-10,,SS-05,B,5,0.034
1985-05-10,,SS-05,M,2.5,0.038
1985-05-10,,SS-05,S,1,0.03
1985-05-22,,SS-05,B,6,0.021
1985-05-22,,SS-05,M,3,0.017
1985-05-22,,SS-05,S,1,0.041
1985-06-06,,SS-05,B,5.5,0.024
1985-06-06,,SS-05,M,3.5,0.013
1985-06-06,,SS-05,S,1,0.013
1985-06-18,,SS-05,B,6,0.017
1985-06-18,,SS-05,M,3,0.016
1985-06-18,,SS-05,S,1,0.015
1985-07-01,,SS-05,B,6,0.016
1985-07-01,,SS-05,M,3,0.016
1985-07-01,,SS-05,S,1,0.013
1985-07-15,,SS-05,B,6,0.05
1985-07-15,,SS-05,M,3,0.057
1985-07-15,,SS-05,S,1,0.039
1985-07-29,,SS-05,B,6,0.024
1985-07-29,,SS-05,M,3,0.039
1985-07-29,,SS-05,S,1,0.028
1985-08-14,,SS-05,B,5,0.028
1985-08-14,,SS-05,M,2.5,0.026
1985-08-14,,SS-05,S,1,0.021
1985-08-26,,SS-05,B,5,0.017
1985-08-26,,SS-05,M,2.5,0.014
1985-08-26,,SS-05,S,1,0.015
1985-09-18,,SS-05,B,5,0.018
1985-09-18,,SS-05,M,2.5,0.016
1985-09-18,,SS-05,S,1,0.02
1985-09-24,,SS-05,B,5,0.013
1985-09-24,,SS-05,M,2.5,0.013
1985-09-24,,SS-05,S,1,0.013
1985-10-10,,SS-05,B,5,0.016
1985-10-10,,SS-05,M,2.5,0.016
1985-10-10,,SS-05,S,1,0.025
1985-10-24,,SS-05,B,5,0.03
1985-10-24,,SS-05,M,2.5,0.027
1985-10-24,,SS-05,S,1,0.027
1985-11-19,,SS-05,B,5,0.052
1985-11-19,,SS-05,M,2.5,0.039
1985-11-19,,SS-05,S,1,0.043
1986-04-11,,SS-05,B,6,0.038
1986-04-11,,SS-05,M,3,0.04
1986-04-11,,SS-05,S,1,0.036
1986-04-23,,SS-05,B,5,0.042
1986-04-23,,SS-05,M,2.5,0.039
1986-04-23,,SS-05,S,1,0.04
1986-05-06,,SS-05,B,6,0.006
1986-05-06,,SS-05,M,3,0.007
1986-05-06,,SS-05,S,1,0.01
1986-05-22,,SS-05,B,5,0.019
1986-05-22,,SS-05,M,2.5,0.019
1986-05-22,,SS-05,S,1,0.021
1986-06-04,,SS-05,B,5,0.017
1986-06-04,,SS-05,M,2.5,0.027
1986-06-04,,SS-05,S,1,0.065
1986-06-17,,SS-05,B,6,0.011
1986-06-17,,SS-05,M,3,0.007
1986-06-17,,SS-05,S,1,0.004
1986-07-01,,SS-05,B,5,0.016
1986-07-01,,SS-05,M,2.5,0.031
1986-07-01,,SS-05,S,1,0.036
1986-07-17,,SS-05,B,6,0.017
1986-07-17,,SS-05,M,3,0.011
1986-07-17,,SS-05,S,1,0.01
1986-07-30,,SS-05,B,6,0.029
1986-07-30,,SS-05,M,3,0.01
1986-07-30,,SS-05,S,1,0.011
1986-08-13,,SS-05,B,5,0.015
1986-08-13,,SS-05,M,2.5,0.025
1986-08-13,,SS-05,S,1,0.018
1986-09-09,,SS-05,B,5,0.013
1986-09-09,,SS-05,M,2.5,0.017
1986-09-09,,SS-05,S,1,0.017
1986-09-23,,SS-05,B,6,0.046
1986-09-23,,SS-05,M,3,0.078
1986-09-23,,SS-05,S,1,0.061
1986-10-08,,SS-05,B,5,0.046
1986-10-08,,SS-05,M,2.5,0.044
1986-10-08,,SS-05,S,1,0.043
1986-10-22,,SS-05,B,5,0.018
1986-10-22,,SS-05,M,2.5,0.018
1986-10-22,,SS-05,S,1,0.02
1986-11-06,,SS-05,B,5,0.036
1986-11-06,,SS-05,M,2.5,0.031
1986-11-06,,SS-05,S,1,0.028
1986-12-16,,SS-05,B,6,0.035
1986-12-16,,SS-05,M,3,0.029
1986-12-16,,SS-05,S,1,0.021
1987-04-09,,SS-05,B,6,0.014
1987-04-09,,SS-05,M,3,0.019
1987-04-09,,SS-05,S,1,0.012
1987-04-23,,SS-05,B,5,0.029
1987-04-23,,SS-05,M,2.5,0.039
1987-04-23,,SS-05,S,1,0.036
1987-05-06,,SS-05,B,4,0.04
1987-05-06,,SS-05,M,2,0.028
1987-05-06,,SS-05,S,1,0.045
1987-05-21,,SS-05,B,6,0.028
1987-05-21,,SS-05,M,3,0.029
1987-05-21,,SS-05,S,1,0.019
1987-06-02,,SS-05,B,5,0.011
1987-06-02,,SS-05,M,2.5,0.02
1987-06-02,,SS-05,S,1,0.02
1987-06-17,,SS-05,B,6,0.056
1987-06-17,,SS-05,M,3,0.026
1987-06-17,,SS-05,S,1,0.028
1987-06-30,,SS-05,B,6,-9.999
1987-06-30,,SS-05,M,3,0.009
1987-06-30,,SS-05,S,1,0.007
1987-07-16,,SS-05,B,6,0.023
1987-07-16,,SS-05,M,3,0.015
1987-07-16,,SS-05,S,1,0.014
1987-07-28,,SS-05,B,4,0.021
1987-07-28,,SS-05,M,2,0.019
1987-07-28,,SS-05,S,1,0.015
1987-08-11,,SS-05,B,4,0.018
1987-08-11,,SS-05,M,2,0.015
1987-08-11,,SS-05,S,1,0.017
1987-08-25,,SS-05,B,5,0.058
1987-08-25,,SS-05,M,2.5,0.023
1987-08-25,,SS-05,S,1,0.026
1987-09-08,,SS-05,B,5,0.015
1987-09-08,,SS-05,M,2.5,0.015
1987-09-08,,SS-05,S,1,0.008
1987-09-23,,SS-05,B,5,0.015
1987-09-23,,SS-05,M,2.5,0.015
1987-09-23,,SS-05,S,1,0.014
1987-10-20,,SS-05,B,5,0.028
1987-10-20,,SS-05,M,2.5,0.03
1987-10-20,,SS-05,S,1,0.033
1987-11-03,,SS-05,B,5,0.044
1987-11-03,,SS-05,M,2.5,0.041
1987-11-03,,SS-05,S,1,0.034
1988-05-11,,SS-05,B,5,0.028
1988-05-11,,SS-05,M,3,0.018
1988-05-11,,SS-05,S,1,0.015
1988-06-06,,SS-05,B,4,0.015
1988-06-06,,SS-05,M,2,0.012
1988-06-06,,SS-05,S,1,0.014
1988-07-06,,SS-05,B,5,0.024
1988-07-06,,SS-05,M,2.5,0.01
1988-07-06,,SS-05,S,1,0.004
1988-07-27,,SS-05,B,4,0.01
1988-07-27,,SS-05,M,2,0.006
1988-07-27,,SS-05,S,1,0.002
1988-08-11,,SS-05,B,4,0.025
1988-08-11,,SS-05,M,2,0.029
1988-08-11,,SS-05,S,1,0.014
1988-09-12,,SS-05,B,4,0.018
1988-09-12,,SS-05,M,2,0.015
1988-09-12,,SS-05,S,1,0.019
1988-09-27,,SS-05,B,4,0.013
1988-09-27,,SS-05,M,2,0.023
1988-09-27,,SS-05,S,1,0.021
1989-05-02,,SS-05,B,4,0.009
1989-05-02,,SS-05,M,2,0.021
1989-05-02,,SS-05,S,1,0.015
1989-05-16,,SS-05,B,4,0.077
1989-05-16,,SS-05,M,2,0.038
1989-05-16,,SS-05,S,1,0.045
1989-05-31,,SS-05,B,4,0.024
1989-05-31,,SS-05,M,2,0.02
1989-05-31,,SS-05,S,1,0.026
1989-06-26,,SS-05,B,5,0.083
1989-06-26,,SS-05,M,2.5,0.031
1989-06-26,,SS-05,S,1,0.036
1989-07-24,,SS-05,B,5,0.021
1989-07-24,,SS-05,M,2.5,0.003
1989-07-24,,SS-05,S,1,0.007
1989-08-14,,SS-05,B,5,0.029
1989-08-14,,SS-05,M,2.5,0.076
1989-08-14,,SS-05,S,1,0.047
1989-08-30,,SS-05,B,5,0.021
1989-08-30,,SS-05,M,2.5,0.018
1989-08-30,,SS-05,S,1,0.021
1989-09-11,,SS-05,B,5,0.004
1989-09-11,,SS-05,M,2.5,0.011
1989-09-11,,SS-05,S,1,0.002
1989-11-07,,SS-05,B,4,0.021
1989-11-07,,SS-05,M,2,0.031
1989-11-07,,SS-05,S,1,0.022
1990-04-24,,SS-05,B,5,0.057
1990-04-24,,SS-05,M,2.5,0.035
1990-04-24,,SS-05,S,1,0.035
1990-05-15,,SS-05,B,5,0.028
1990-05-15,,SS-05,M,2,0.029
1990-05-15,,SS-05,S,1,0.035
1990-05-23,,SS-05,B,5,0.069
1990-05-23,,SS-05,M,2.5,0.039
1990-05-23,,SS-05,S,1,0.04
1990-06-05,,SS-05,B,4.7,0.029
1990-06-05,,SS-05,M,2.5,0.029
1990-06-05,,SS-05,S,1,0.029
1990-06-27,,SS-05,B,3.9,0.014
1990-06-27,,SS-05,M,1.9,0.008
1990-06-27,,SS-05,S,1.1,0.009
1990-07-25,,SS-05,B,5,0.025
1990-07-25,,SS-05,M,2.5,0.015
1990-07-25,,SS-05,S,1,0.01
1990-08-02,,SS-05,B,5,0.012
1990-08-02,,SS-05,M,2.5,0.01
1990-08-02,,SS-05,S,1,0.008
1990-08-23,,SS-05,B,4.4,0.042
1990-08-23,,SS-05,M,2.4,0.017
1990-08-23,,SS-05,S,1.2,0.015
1990-08-28,,SS-05,B,4.9,0.021
1990-08-28,,SS-05,M,2.6,0.023
1990-08-28,,SS-05,S,0.9,0.021
1990-09-13,,SS-05,B,4.1,0.056
1990-09-13,,SS-05,M,2.6,0.019
1990-09-13,,SS-05,S,1.2,0.01
1990-10-11,,SS-05,B,5.3,0.039
1990-10-11,,SS-05,M,2.5,0.027
1990-10-11,,SS-05,S,1.2,0.034
1990-11-01,,SS-05,B,4,0.03
1990-11-01,,SS-05,M,2.5,0.029
1990-11-01,,SS-05,S,1,0.025
1991-04-18,,SS-05,B,5,0.015
1991-04-18,,SS-05,M,2.5,0.012
1991-04-18,,SS-05,S,1,0.011
1991-05-02,,SS-05,B,5,0.03
1991-05-02,,SS-05,M,2.5,0.024
1991-05-02,,SS-05,S,1,0.024
1991-05-14,,SS-05,B,4,0.026
1991-05-14,,SS-05,M,2.1,0.032
1991-05-14,,SS-05,S,1,0.026
1991-06-25,,SS-05,B,5,0.016
1991-06-25,,SS-05,M,2.5,0.017
1991-06-25,,SS-05,S,1,0.014
1991-07-09,,SS-05,B,4.9,0.018
1991-07-09,,SS-05,M,2.5,0.019
1991-07-09,,SS-05,S,1.1,0.019
1991-07-23,,SS-05,B,5.1,0.013
1991-07-23,,SS-05,M,3.1,0.013
1991-07-23,,SS-05,S,1.1,0.014
1991-08-14,,SS-05,B,5,0.029
1991-08-14,,SS-05,M,2.5,0.019
1991-08-14,,SS-05,S,1,0.018
1991-09-05,,SS-05,B,5,0.021
1991-09-05,,SS-05,M,2.5,0.018
1991-09-05,,SS-05,S,1,0.019
1991-09-24,,SS-05,B,4,0.014
1991-09-24,,SS-05,M,2,0.013
1991-09-24,,SS-05,S,1,0.013
1991-10-08,,SS-05,B,4.1,0.033
1991-10-08,,SS-05,M,2.1,0.031
1991-10-08,,SS-05,S,1.1,0.033
1991-11-13,,SS-05,B,5,0.038
1991-11-13,,SS-05,M,2.7,0.033
1991-11-13,,SS-05,S,1,0.032
1992-06-08,,SS-05,B,4.1,0.012
1992-06-08,,SS-05,M,1.9,0.012
1992-06-08,,SS-05,S,1,0.009
1992-06-24,,SS-05,B,4.1,0.016
1992-06-24,,SS-05,M,2,0.021
1992-06-24,,SS-05,S,0.9,0.018
1992-08-18,,SS-05,B,5,0.029
1992-08-18,,SS-05,M,2.5,0.029
1992-08-18,,SS-05,S,1,0.027
1992-09-01,,SS-05,B,4.1,0.023
1992-09-01,,SS-05,M,1.9,0.012
1992-09-01,,SS-05,S,1.1,0.013
1992-09-15,,SS-05,B,4.5,0.024
1992-09-15,,SS-05,M,2.5,0.018
1992-09-15,,SS-05,S,1,0.012
1992-09-29,,SS-05,B,-999.9,-9.999
1992-09-29,,SS-05,M,-999.9,-9.999
1992-09-29,,SS-05,S,-999.9,-9.999
1992-10-27,,SS-05,B,9.1,0.014
1992-10-27,,SS-05,M,9.1,0.014
1992-10-27,,SS-05,S,9.4,0.014
1993-05-10,,SS-05,B,4,0.019
1993-05-10,,SS-05,M,2.5,0.021
1993-05-10,,SS-05,S,1,0.027
1993-06-16,,SS-05,B,5,0.01
1993-06-16,,SS-05,M,3,0.009
1993-06-16,,SS-05,S,1,0.009
1993-07-08,,SS-05,B,4,0.012
1993-07-08,,SS-05,M,2.5,0.01
1993-07-08,,SS-05,S,1,0.009
1993-07-20,,SS-05,B,6,0.01
1993-07-20,,SS-05,M,3,0.008
1993-07-20,,SS-05,S,1,0.007
1993-08-03,,SS-05,B,6,0.01
1993-08-03,,SS-05,M,3,0.009
1993-08-03,,SS-05,S,1,0.009
1993-08-17,,SS-05,B,5,0.006
1993-08-17,,SS-05,M,3,0.008
1993-08-17,,SS-05,S,1,0.005
1993-09-30,,SS-05,B,5,0.02
1993-09-30,,SS-05,M,3,0.019
1993-09-30,,SS-05,S,1,0.02
1993-10-14,,SS-05,B,3.8,0.025
1993-10-14,,SS-05,M,2.4,0.025
1993-10-14,,SS-05,S,0.8,0.026
1993-11-08,,SS-05,B,5,0.033
1993-11-08,,SS-05,M,3.1,0.032
1993-11-08,,SS-05,S,1,0.03
1994-05-31,,SS-05,B,5.1,-9.999
1994-05-31,,SS-05,M,3,-9.999
1994-05-31,,SS-05,S,1,-9.999
1994-06-14,,SS-05,B,5,0.008
1994-06-14,,SS-05,M,3,0.007
1994-06-14,,SS-05,S,1,0.007
1994-06-30,,SS-05,B,5.1,0.008
1994-06-30,,SS-05,M,2.4,0.015
1994-06-30,,SS-05,S,1,0.008
1994-07-11,,SS-05,B,4,0.012
1994-07-11,,SS-05,M,2.5,0.011
1994-07-11,,SS-05,S,1,0.012
1994-07-25,,SS-05,B,5.1,0.009
1994-07-25,,SS-05,M,3,0.009
1994-07-25,,SS-05,S,1,0.009
1994-08-18,,SS-05,B,4.1,0.022
1994-08-18,,SS-05,M,2.5,0.011
1994-08-18,,SS-05,S,1,0.013
1994-09-08,,SS-05,B,5.7,0.007
1994-09-08,,SS-05,M,3.5,0.009
1994-09-08,,SS-05,S,1,0.008
1994-09-20,,SS-05,B,5,0.012
1994-09-20,,SS-05,M,3,0.012
1994-09-20,,SS-05,S,1,0.011
1994-10-20,,SS-05,B,4,0.008
1994-10-20,,SS-05,M,2.5,0.009
1994-10-20,,SS-05,S,1,0.011
1995-04-25,,SS-05,B,5,0.015
1995-04-25,,SS-05,M,3,0.013
1995-04-25,,SS-05,S,1,0.014
1995-05-15,,SS-05,B,5,0.013
1995-05-15,,SS-05,M,3,0.013
1995-05-15,,SS-05,S,1,0.014
1995-06-14,,SS-05,B,4,0.041
1995-06-14,,SS-05,M,2,0.032
1995-06-14,,SS-05,S,1,0.025
1995-06-29,,SS-05,B,5.1,0.008
1995-06-29,,SS-05,M,3,0.007
1995-06-29,,SS-05,S,1,0.01
1995-07-31,,SS-05,B,5,0.012
1995-07-31,,SS-05,M,3,0.029
1995-07-31,,SS-05,S,1,0.01
1995-09-11,,SS-05,B,4.5,0.022
1995-09-11,,SS-05,M,2.6,0.023
1995-09-11,,SS-05,S,1,0.023
1995-09-25,,SS-05,B,5,0.006
1995-09-25,,SS-05,M,3,0.006
1995-09-25,,SS-05,S,1,0.004
1995-10-30,,SS-05,B,4.1,0.012
1995-10-30,,SS-05,M,2.5,0.013
1995-10-30,,SS-05,S,1,0.011
1996-04-17,,SS-05,B,4.1,0.015
1996-04-17,,SS-05,M,2.4,0.029
1996-04-17,,SS-05,S,1,0.014
1996-05-14,,SS-05,B,5,0.042
1996-05-14,,SS-05,M,3.1,0.031
1996-05-14,,SS-05,S,1.1,0.017
1996-06-04,,SS-05,B,5,0.028
1996-06-04,,SS-05,M,3,0.02
1996-06-04,,SS-05,S,1,0.022
1996-07-02,,SS-05,B,4.1,0.034
1996-07-02,,SS-05,M,2.7,0.015
1996-07-02,,SS-05,S,1,0.016
1996-07-15,,SS-05,B,5.1,0.012
1996-07-15,,SS-05,M,3,0.068
1996-07-15,,SS-05,S,1.1,0.055
1996-07-29,,SS-05,B,5,0.009
1996-07-29,,SS-05,M,3,0.025
1996-07-29,,SS-05,S,1,0.034
1996-08-20,,SS-05,B,4.9,0.015
1996-08-20,,SS-05,M,3,0.011
1996-08-20,,SS-05,S,1,0.009
1996-09-03,,SS-05,B,4.5,0.071
1996-09-03,,SS-05,M,2.7,0.058
1996-09-03,,SS-05,S,1,0.027
1996-09-23,,SS-05,B,5.1,0.012
1996-09-23,,SS-05,M,2.5,0.016
1996-09-23,,SS-05,S,1.2,0.012
1996-10-28,,SS-05,B,5.1,0.009
1996-10-28,,SS-05,M,3,0.01
1996-10-28,,SS-05,S,1,0.009
1997-05-06,,SS-05,B,6,0.018
1997-05-06,,SS-05,M,3.5,0.014
1997-05-06,,SS-05,S,1,0.009
1997-05-21,,SS-05,B,5,0.021
1997-05-21,,SS-05,M,2.9,0.029
1997-05-21,,SS-05,S,1,0.01
1997-06-05,,SS-05,B,5,0.025
1997-06-05,,SS-05,M,3,0.023
1997-06-05,,SS-05,S,1.1,0.016
1997-06-26,,SS-05,B,5,0.009
1997-06-26,,SS-05,M,3,0.009
1997-06-26,,SS-05,S,1,0.009
1997-07-24,,SS-05,B,5,0.012
1997-07-24,,SS-05,M,2.8,0.014
1997-07-24,,SS-05,S,0.9,0.01
1997-08-07,,SS-05,B,5,0.043
1997-08-07,,SS-05,M,3,0.039
1997-08-07,,SS-05,S,1,0.06
1997-08-19,,SS-05,B,5,0.017
1997-08-19,,SS-05,M,3,0.009
1997-08-19,,SS-05,S,1,0.044
1997-09-16,,SS-05,B,5,0.017
1997-09-16,,SS-05,M,3,0.012
1997-09-16,,SS-05,S,1,0.023
1997-10-16,,SS-05,B,5,0.041
1997-10-16,,SS-05,M,3,0.049
1997-10-16,,SS-05,S,1,0.054
1997-11-13,,SS-05,B,5,0.063
1997-11-13,,SS-05,M,3,0.093
1997-11-13,,SS-05,S,1,0.057
1998-04-06,10:24:00,SS-05,S,1,0.027
1998-04-06,10:25:00,SS-05,M,3,0.024
1998-04-06,10:26:00,SS-05,B,4.9,0.023
1998-04-28,09:55:00,SS-05,S,1.2,0.036
1998-04-28,09:56:00,SS-05,M,2.5,0.036
1998-04-28,09:57:00,SS-05,B,4.9,0.045
1998-05-19,10:54:00,SS-05,S,1,0.027
1998-05-19,10:55:00,SS-05,M,3,0.027
1998-05-19,10:58:00,SS-05,B,5,0
1998-06-04,11:02:00,SS-05,S,1,0.043
1998-06-04,11:03:00,SS-05,M,2.5,0.044
1998-06-04,11:05:00,SS-05,B,4,0.055
1998-06-22,11:17:00,SS-05,S,1,0.033
1998-06-22,11:18:00,SS-05,M,3,0.032
1998-06-22,11:19:00,SS-05,B,5,0
1998-07-09,10:30:00,SS-05,S,1,0
1998-07-09,10:31:00,SS-05,M,3,0
1998-07-09,10:32:00,SS-05,B,5,0.042
1998-08-13,10:25:00,SS-05,S,0.9,0
1998-08-13,10:26:00,SS-05,B,5,0
1998-08-13,10:26:00,SS-05,M,3,0
1998-09-03,10:11:00,SS-05,M,3,0
1998-09-03,10:11:00,SS-05,S,1,0
1998-09-03,10:12:00,SS-05,B,5,0
1998-09-14,10:35:00,SS-05,M,3,0.026
1998-09-14,10:35:00,SS-05,S,1,0.023
1998-09-14,10:36:00,SS-05,B,5,0.031
1998-10-26,09:56:00,SS-05,S,1.2,0
1998-10-26,09:57:00,SS-05,M,2.8,0
1998-10-26,09:58:00,SS-05,B,4.8,0
1998-11-09,10:04:00,SS-05,S,1,0.021
1998-11-09,10:05:00,SS-05,M,2.5,0.025
1998-11-09,10:06:00,SS-05,B,4,0.024
1999-04-13,10:20:00,SS-05,S,0.9,0.0436
1999-04-13,10:21:00,SS-05,M,2.4,0.0258
1999-04-13,10:22:00,SS-05,B,4,0.0449
1999-04-26,10:29:00,SS-05,S,1,0.0163
1999-04-26,10:30:00,SS-05,M,3,0.0173
1999-04-26,10:31:00,SS-05,B,5,0.0233
1999-05-27,10:20:00,SS-05,S,1,0.0116
1999-05-27,10:22:00,SS-05,B,5,0.0289
1999-05-27,10:22:00,SS-05,M,3.1,0.00968
1999-06-16,10:25:00,SS-05,M,2.5,0.0323
1999-06-16,10:25:00,SS-05,S,1,0.0275
1999-06-16,10:26:00,SS-05,B,4,0.0544
1999-06-30,09:33:00,SS-05,M,3,0.0185
