"Date","Q","TP"
2007-01-01,74.4733059496214,0.0487486949890601
2007-01-02,75.3228113406818,0.0490619091144192
2007-01-03,77.0218221228024,0.0496521638794692
2007-01-04,79.2871698322966,0.050408302311353
2007-01-05,86.6495498881527,0.0526714974545948
2007-01-06,100.524804608805,0.0569441008554337
2007-01-07,114.96639625683,0.0609789090624199
2007-01-08,124.877292485867,0.0636720919832296
2007-01-09,124.310955558494,0.0634803333095362
2007-01-10,119.213923212132,0.0620768533766675
2007-01-11,117.798080893698,0.0616564965084633
2007-01-12,118.647586284758,0.0618554826899417
2007-01-13,115.249564720517,0.0608941573427649
2007-01-14,105.905005418853,0.0583569165683014
2007-01-15,104.489163100419,0.0579651582812125
2007-01-16,106.754510809914,0.0585515386866121
2007-01-17,101.091141536178,0.0570219969791561
2007-01-18,101.374309999865,0.0570914503708759
2007-01-19,99.1089622903707,0.056461536861256
2007-01-20,96.5604461171898,0.0557433224723576
2007-01-21,90.3307399160808,0.0539253472125117
2007-01-22,88.6317291339601,0.0534182438821742
2007-01-23,88.9148975976469,0.0535142841493762
2007-01-24,82.6851913965379,0.0518824002184334
2007-01-25,78.1544959775495,0.0507043845741003
2007-01-26,77.0218221228024,0.0505213054069027
2007-01-27,75.3228113406818,0.050158198741768
2007-01-28,73.3406320948744,0.0496952222239266
2007-01-29,71.0752843853802,0.0491251130868802
2007-01-30,69.9426105306331,0.0489348311836448
2007-01-31,69.6594420669463,0.0490185090029427
2007-02-01,69.6594420669463,0.0491876293960295
2007-02-02,69.3762736032595,0.0492712898098294
2007-02-03,69.0931051395727,0.0493548215641051
2007-02-04,64.2792412568976,0.0480129041879089
2007-02-05,56.6336927373547,0.0455376750043575
2007-02-06,65.1287466479579,0.0486295314661614
2007-02-07,68.2435997485124,0.0497743056429556
2007-02-08,64.2792412568976,0.0486980851462469
2007-02-09,62.2970620110902,0.0482181548867588
2007-02-10,62.0138935474034,0.0482957008871323
2007-02-11,60.5980512289695,0.0479890336424142
2007-02-12,57.483198128415,0.0470690660190807
2007-02-13,55.2178504189208,0.046429636985683
2007-02-14,58.8990404468489,0.0479203003072409
2007-02-15,57.483198128415,0.0475920219620572
2007-02-16,53.802008100487,0.0465780956993122
2007-02-17,58.3327035194754,0.0485241573598484
2007-02-18,58.6158719831621,0.0489478248440302
2007-02-19,58.3327035194754,0.0491724440956466
2007-02-20,58.0495350557886,0.049396828154246
2007-02-21,60.3148827652828,0.0505049200763182
2007-02-22,60.031714301596,0.0507319759214763
2007-02-23,59.7485458379092,0.0509588182409791
2007-02-24,59.1822089105357,0.0510880785512109
2007-02-25,58.8990404468489,0.0513141417472808
2007-02-26,58.8990404468489,0.0516380378077252
2007-02-27,58.6158719831621,0.0518639995834075
2007-02-28,58.3327035194754,0.0520897344066443
2007-03-01,59.4653773742224,0.052803700029251
2007-03-02,66.261420502705,0.0553180850014581
2007-03-03,78.720832904923,0.0592911584214824
2007-03-04,84.1010337149717,0.0610403687725702
2007-03-05,85.8000444970924,0.0617854945571033
2007-03-06,85.5168760334056,0.062025184452353
2007-03-07,83.2515283239114,0.0617572664881642
2007-03-08,80.7030121507305,0.0614002044983984
2007-03-09,77.5881590501759,0.0608679785068396
2007-03-10,85.8000444970924,0.0633504224105034
2007-03-11,98.2594568993104,0.0669601845054718
2007-03-12,124.027787094807,0.0732912722132523
2007-03-13,150.92879114505,0.0792823733932294
2007-03-14,169.334741284691,0.0832276303178527
2007-03-15,182.077322150595,0.0860305083197987
2007-03-16,179.811974441101,0.0860745174211036
2007-03-17,160.839687374087,0.0830654827233533
2007-03-18,147.530769580809,0.0809015950624113
2007-03-19,141.3010633797,0.0800479384855727
2007-03-20,129.407987904856,0.0780979165608463
2007-03-21,122.045607848999,0.0769760608507053
2007-03-22,126.009966340614,0.0782962552447661
2007-03-23,137.619873351772,0.0811337288606967
2007-03-24,162.538698156208,0.0866446169679155
2007-03-25,158.85750812828,0.08640604098735
2007-03-26,138.186210279145,0.0826216620046201
2007-03-27,125.443629413241,0.0804639226341654
2007-03-28,122.611944776373,0.0803039360493648
2007-03-29,119.213923212132,0.0800006499537432
2007-03-30,110.435700837842,0.0784111650693427
2007-03-31,99.9584676814311,0.0765104273704852
2007-04-01,96.5604461171898,0.0761499171107834
2007-04-02,91.1802453071411,0.0752740363101182
2007-04-03,91.4634137708279,0.0758921484297371
2007-04-04,98.2594568993104,0.0781387409445081
2007-04-05,99.6752992177443,0.0790273648968942
2007-04-06,103.639657709359,0.0805061304325548
2007-04-07,100.807973072491,0.0803951573209021
2007-04-08,93.728761480322,0.079201720311966
2007-04-09,91.1802453071411,0.0790864883782589
2007-04-10,89.1980660613337,0.0791028959403567
2007-04-11,87.7822237428998,0.0792829027110374
2007-04-12,96.277277653503,0.0820329159566836
2007-04-13,106.754510809914,0.085077753559821
2007-04-14,125.160460949554,0.0899061827983985
2007-04-15,138.752547206519,0.0933400465413133
2007-04-16,129.691156368542,0.0920209128097672
2007-04-17,113.833722402083,0.0889347137673787
2007-04-18,102.790152318299,0.0869148643663466
2007-04-19,97.4099515082501,0.0861498902731952
2007-04-20,90.6139083797675,0.0849247398946584
2007-04-21,80.1366752233569,0.082714107438009
2007-04-22,74.1901374859347,0.0815602537916775
2007-04-23,71.0752843853802,0.0811530735875296
2007-04-24,66.8277574300786,0.0804191208822491
2007-04-25,68.5267682121992,0.0814762831575156
2007-04-26,80.4198436870437,0.0855354579344822
2007-04-27,95.1446037987559,0.0900373367874928
2007-04-28,106.754510809914,0.0934985900977868
