"Date","Q","TP"
2007-01-01,91.3876328460453,0.036201021246946
2007-01-02,97.156287411078,0.0380200186766163
2007-01-03,99.585194596355,0.0388462344698681
2007-01-04,97.7635142073973,0.0381503000245888
2007-01-05,97.4599008092376,0.0379962552995253
2007-01-06,96.2454472165992,0.037513281068336
2007-01-07,94.7273802258011,0.0369708160483851
2007-01-08,92.9056998368434,0.0363817120536168
2007-01-09,90.780406049726,0.0356898438495152
2007-01-10,87.7442720681298,0.0346950500603739
2007-01-11,85.0117514846933,0.0337702795637038
2007-01-12,82.5828442994163,0.0329227240625654
2007-01-13,81.3683907067778,0.0324736675705156
2007-01-14,82.5828442994163,0.0328517733078215
2007-01-15,83.1900710957356,0.0330200909786589
2007-01-16,80.1539371141394,0.0319518555409261
2007-01-17,66.7949475951161,0.027545057023528
2007-01-18,59.8118394374449,0.0251543647290947
2007-01-19,63.4552002153603,0.0263093356860602
2007-01-20,66.4913341969565,0.0273550878194407
2007-01-21,65.5804940024777,0.0270104566888783
2007-01-22,62.5443600208815,0.0258967270852091
2007-01-23,61.0262930300834,0.0254021914439602
2007-01-24,66.1877207987969,0.0271188446101336
2007-01-25,66.7949475951161,0.0272712013823753
2007-01-26,66.1877207987969,0.0270092450316326
2007-01-27,66.4913341969565,0.0270572418904603
2007-01-28,66.1877207987969,0.0268996454531271
2007-01-29,66.7949475951161,0.0270479390477493
2007-01-30,65.2768806043181,0.0264834265259952
2007-01-31,64.9732672061584,0.026327528627015
2007-02-01,65.8841074006373,0.0265797340045512
2007-02-02,66.7949475951161,0.0268246767131233
2007-02-03,66.7949475951161,0.0267688611294679
2007-02-04,63.75881361352,0.0257095530456588
2007-02-05,59.2046126411257,0.0242651156761245
2007-02-06,54.6504116687314,0.0228034663623828
2007-02-07,51.007050890816,0.0215495861658835
2007-02-08,51.3106642889756,0.0216217811222262
2007-02-09,53.1323446779333,0.0221987583366823
2007-02-10,59.5082260392853,0.0241339518423658
2007-02-11,61.9371332245622,0.0247818536553439
2007-02-12,61.0262930300834,0.0244789887034991
2007-02-13,61.0262930300834,0.0244325149980906
2007-02-14,61.0262930300834,0.0243860412926859
2007-02-15,61.329906428243,0.0244238468580716
2007-02-16,61.329906428243,0.0243637503165127
2007-02-17,60.7226796319238,0.0241344847781842
2007-02-18,60.7226796319238,0.0240733517360111
2007-02-19,62.2407466227219,0.0244231095655778
2007-02-20,64.3660404098392,0.0250128420031546
2007-02-21,65.2768806043181,0.0252225152361438
2007-02-22,63.1515868172007,0.0245062906557431
2007-02-23,61.0262930300834,0.0238489717109876
2007-02-24,59.5082260392853,0.0233790272170031
2007-02-25,58.5973858448064,0.0230708840494373
2007-02-26,57.6865456503276,0.0227615068288472
2007-02-27,56.1684786595295,0.0222792735086135
2007-02-28,59.5082260392853,0.0231414162704879
2007-03-01,62.2407466227219,0.0237906306098501
2007-03-02,63.4552002153603,0.0240777308968879
2007-03-03,63.4552002153603,0.0240124280561377
2007-03-04,62.8479734190411,0.023769623766621
2007-03-05,60.4190662337641,0.0230789565737001
2007-03-06,58.5973858448064,0.0225481489855742
2007-03-07,57.9901590484872,0.0223310046293707
2007-03-08,61.329906428243,0.0231240451113806
2007-03-09,62.5443600208815,0.0233617416768402
2007-03-10,67.4021743914354,0.0246299008508009
2007-03-11,74.3852825491066,0.0263183502781975
2007-03-12,80.7611639104586,0.0278283292913293
2007-03-13,90.780406049726,0.0301359821892237
2007-03-14,139.965776551584,0.0408040999896251
2007-03-15,167.898209182269,0.0465760540027468
2007-03-16,163.647621608035,0.0455356503247809
2007-03-17,154.842833061406,0.04351284755361
2007-03-18,147.556111505575,0.0417510322396942
2007-03-19,139.358549755265,0.039995491160501
2007-03-20,132.679054995753,0.0385354913057266
2007-03-21,131.768214801275,0.0382209212381984
2007-03-22,148.770565098213,0.0414290973086214
2007-03-23,166.98736898779,0.0449964057939257
2007-03-24,179.131904914175,0.0470648573856256
2007-03-25,175.48854413626,0.0462229718080103
2007-03-26,172.756023552823,0.045543176939625
2007-03-27,171.845183358344,0.0451958950768977
2007-03-28,171.845183358344,0.0450151458340038
2007-03-29,167.898209182269,0.0441179077353864
2007-03-30,162.736781413556,0.0429864765137628
2007-03-31,161.218714422758,0.0425330151042185
2007-04-01,158.182580441161,0.0417929071383363
2007-04-02,152.717539274288,0.0405931918292344
2007-04-03,157.271740246683,0.0413776504964523
2007-04-04,161.825941219077,0.0421298079714883
2007-04-05,162.433168015396,0.0421408571478884
2007-04-06,157.575353644842,0.0411458577572633
2007-04-07,152.110312477969,0.0400136691251225
2007-04-08,140.876616746063,0.0378505502494375
2007-04-09,125.392333439923,0.0349238106489557
2007-04-10,113.551410911697,0.0325717578141699
2007-04-11,105.961075957707,0.0310645936074809
2007-04-12,105.353849161388,0.0308826302698877
2007-04-13,105.353849161388,0.0308202932709967
2007-04-14,105.353849161388,0.0307579562721057
2007-04-15,105.353849161388,0.0306956192732147
2007-04-16,105.353849161388,0.0306332822743237
2007-04-17,105.353849161388,0.0305709452754275
2007-04-18,105.050235763228,0.0304498223288024
2007-04-19,105.050235763228,0.0303876690484021
2007-04-20,105.050235763228,0.0303255157680018
2007-04-21,105.050235763228,0.0302633624876015
2007-04-22,105.050235763228,0.030201209207196
2007-04-23,103.22855537427,0.0297883001949518
2007-04-24,97.4599008092376,0.0285778971075712
2007-04-25,92.9056998368434,0.0276816309417009
2007-04-26,92.6020864386837,0.0276607878964672
2007-04-27,102.621328577951,0.0296598920821079
2007-04-28,120.838132467528,0.0330219960042136
