"Date","Q","TP"
2007-01-01,177.687052336349,0.0725408271081407
2007-01-02,180.97755330554,0.0734106954584434
2007-01-03,175.383701657914,0.0720316973886434
2007-01-04,172.093200688723,0.0712649563513451
2007-01-05,227.044566874223,0.0865821179578311
2007-01-06,249.419973464726,0.0942688752564583
2007-01-07,253.697624724675,0.0956578939567498
2007-01-08,247.445672883211,0.0934106977518762
2007-01-09,249.090923367807,0.0938963023992475
2007-01-10,245.471372301696,0.092564574815501
2007-01-11,235.270819297202,0.0888974203798628
2007-01-12,227.702667068062,0.0864656218568108
2007-01-13,226.715516777304,0.0861817162181372
2007-01-14,232.638418521849,0.087801226493674
2007-01-15,277.060181605936,0.102147446099451
2007-01-16,303.384189359469,0.110452513581123
2007-01-17,279.034482187451,0.1024360064197
2007-01-18,252.05237424008,0.0940784575266489
2007-01-19,245.800422398616,0.0919724875662
2007-01-20,242.509921429424,0.0908209224470986
2007-01-21,234.612719103364,0.0881320214046991
2007-01-22,227.702667068062,0.0860597971456945
2007-01-23,218.818314451244,0.0838845318798134
2007-01-24,215.198763385133,0.0829005279933407
2007-01-25,205.656310574478,0.0803773752964535
2007-01-26,196.442907860741,0.0778572218697123
2007-01-27,187.558555243924,0.075342224696226
2007-01-28,182.622803790136,0.0738779218960001
2007-01-29,170.777000301046,0.0710812862184081
2007-01-30,164.195998362663,0.0695558901003781
2007-01-31,150.046844195139,0.0661509766470523
2007-02-01,156.956896230441,0.067797180055499
2007-02-02,157.61499642428,0.0679179842043822
2007-02-03,128.000487701555,0.0613622198761919
2007-02-04,116.154684212465,0.0589771076187651
2007-02-05,102.005530044941,0.0567064100992125
2007-02-06,120.432335472414,0.0598855253201815
2007-02-07,128.987637992312,0.0615549601875227
2007-02-08,140.833441481402,0.0636984406697747
2007-02-09,139.188190996806,0.0633769706681569
2007-02-10,138.201040706049,0.0631983604020062
2007-02-11,136.884840318372,0.0629636193832191
2007-02-12,136.226740124534,0.062843146060952
2007-02-13,131.290988670746,0.0619733658417821
2007-02-14,125.039036829282,0.0608368298143277
2007-02-15,123.722836441606,0.0605968888738516
2007-02-16,123.064736247767,0.060469856166224
2007-02-17,125.368086926201,0.060893301551564
2007-02-18,127.342387507716,0.0612493199210682
2007-02-19,124.051886538525,0.0606389830763297
2007-02-20,126.355237216959,0.0610591007683811
2007-02-21,128.329537798474,0.0614123638310164
2007-02-22,138.201040706049,0.0631205110991879
2007-02-23,132.607189058423,0.0621601532356818
2007-02-24,125.039036829282,0.0607963384376072
2007-02-25,134.252439543019,0.0624350043530093
2007-02-26,138.201040706049,0.0631001465289335
2007-02-27,136.884840318372,0.0628737802418082
2007-02-28,134.581489639938,0.0624762662493954
2007-03-01,137.213890415291,0.0629191037761498
2007-03-02,171.764150591804,0.0701661109307172
2007-03-03,187.887605340843,0.0736114913291001
2007-03-04,171.106050397965,0.0700065708569821
2007-03-05,161.892647684229,0.0681531990145268
2007-03-06,160.247397199633,0.0678018794549892
2007-03-07,159.918347102714,0.067721665981053
2007-03-08,155.311645745845,0.0667438907935942
2007-03-09,154.982595648926,0.0666634327636161
2007-03-10,168.802699719531,0.0694669878227677
2007-03-11,217.831164160487,0.0798931296686824
2007-03-12,213.553512900537,0.0790449014508956
2007-03-13,219.805464742002,0.0803185196313671
2007-03-14,226.386466680385,0.081622569209106
2007-03-15,243.826121817101,0.0857158324742861
2007-03-16,248.432823173969,0.0868305351100242
2007-03-17,245.471372301696,0.0861404683166328
2007-03-18,240.864670944828,0.0850441138930281
2007-03-19,230.993168037253,0.0826084256696584
2007-03-20,223.754065905032,0.0812140235550652
2007-03-21,219.147364548163,0.0803172158297893
2007-03-22,210.263011931346,0.0785138661655967
2007-03-23,215.527813482052,0.0796167033272973
2007-03-24,218.818314451244,0.0802995838211699
2007-03-25,214.869713288214,0.0795129492915212
2007-03-26,201.378659314528,0.0766672149259167
2007-03-27,190.849056213115,0.0743083821736331
2007-03-28,190.849056213115,0.0743191341477231
2007-03-29,191.507156406953,0.0744821780567694
2007-03-30,183.280903983974,0.0725489405751404
2007-03-31,177.687052336349,0.0713108787706391
2007-04-01,173.738451173319,0.0705362513676251
2007-04-02,182.293753693217,0.0723396955515385
2007-04-03,178.674202627106,0.0715411660024863
2007-04-04,170.777000301046,0.0699739384696784
2007-04-05,168.144599525693,0.0694416828265941
2007-04-06,163.208848071905,0.068402606804443
2007-04-07,159.260246908875,0.067545006775542
2007-04-08,156.956896230441,0.0670346923967261
2007-04-09,151.692094679735,0.0658247100026712
2007-04-10,149.059693904381,0.0652011504112854
2007-04-11,154.653545552007,0.0665217974631964
2007-04-12,173.738451173319,0.0707090461119546
2007-04-13,181.635653499379,0.0724085715439796
2007-04-14,172.751300882561,0.0705359152180179
2007-04-15,171.435100494884,0.0702743849822615
2007-04-16,167.157449234935,0.0693703056340009
2007-04-17,159.918347102714,0.0677675769079659
2007-04-18,154.653545552007,0.066550460574381
2007-04-19,157.28594632736,0.0671738575317017
2007-04-20,155.311645745845,0.0667149094710155
2007-04-21,149.71779409822,0.0653657112476369
2007-04-22,137.213890415291,0.0623352717954621
2007-04-23,125.368086926201,0.0597279006849165
2007-04-24,129.645738186151,0.0606760837709066
2007-04-25,169.789850010289,0.070138509415161
2007-04-26,233.625568812606,0.0847027672954704
2007-04-27,263.89817772917,0.0919904943568257
2007-04-28,249.419973464726,0.0889615213167883
2007-04-29,231.322218134172,0.0848243922133125
2007-04-30,228.031717164981,0.0843571284752137
2007-05-01,223.095965711193,0.0835585582429531
2007-05-02,218.160214257406,0.0827301386300509
